rank,channels,source_stage,se3_ate_rmse_cm,se3_ate_mean_cm,rotation_ape_rmse_deg,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,translation_jump_flag,rotation_jump_flag,rpe_safety_pass,legacy_keyframe_sim3_mean_cm,legacy_keyframe_sim3_scale,legacy_keyframe_poses,photo_mse_median,photo_mse_nonfinite_count,valid_ratio_min
398,"5,24,40,63",bruteforce,9.51636413202416,8.970469859089718,63.23792575167759,2.8675407143450364,11.02105300760409,1.8541015573314221,6.760860859935946,True,True,False,6.800455306967066,1.4264940822701417,6,1164.293823,0,0.882
399,"27,30,52,63",bruteforce,9.518384224980728,7.726763091001662,115.06180808645956,3.6539575417802626,18.45846544857528,2.4589547590803837,12.817760134785935,True,True,False,9.864486080642807,1.2033044250122233,6,5791.339355,0,0.842
400,"5,27,40,59",bruteforce,9.52415334378596,8.599756152196445,71.5646171601881,2.8590059154749983,12.10116819077937,2.0918098226346507,9.148110389578193,True,True,False,9.010053335923326,1.400482115005004,7,312.953613,0,0.915
401,"14,27,50,52",bruteforce,9.524914940366845,8.517777857849072,81.23207614335794,3.107479384561117,16.069473616206277,2.368149637291176,12.047083343664516,True,True,False,8.724839193267734,1.646275358994176,7,1774.311157,0,0.914
402,"8,14,28,52",rescue,9.525632666814216,8.224492170263224,86.5962782761847,4.676096907697097,23.10462936018449,3.297618573548547,16.833836487774796,True,True,False,9.170299289510883,0.9149182857657094,7,1633.28894,0,0.744
403,"23,24,59,60",bruteforce,9.526064119896892,8.856877226190074,81.56917301077405,2.352129468774997,7.2723382180871905,1.6436753898200211,5.1190474657571965,True,True,False,7.273581361303895,1.616737361909198,6,1224.630371,0,0.869
404,"0,18,40,50",bruteforce,9.526933358831398,8.458895821119567,104.39212334983677,3.824358456077162,20.243709935465105,3.0315428965287725,16.746158185606767,True,True,False,3.90678289387661,1.2853269695815106,5,3163.889893,0,0.829
405,"5,14,56,60",bruteforce,9.530744243016372,9.055125493582558,76.52801233447815,4.539234257730377,20.19320726315252,2.7604902446637296,11.123403446696214,True,True,False,8.773796143246843,0.8424093726345415,8,3061.249268,0,0.8
406,"0,26,50,52",bruteforce,9.537111249529245,8.078056751373135,82.62024338669123,3.8294932058018016,20.673451042881336,2.5376452457262073,13.167931871144882,True,True,False,9.462616244346862,1.2231312748338754,7,1970.139526,0,0.812
407,"18,27,40,59",bruteforce,9.53820048456686,8.127598465921201,84.9636058597416,3.301420250505873,15.732964660336583,2.115567160492159,9.361643241933361,True,True,False,8.363784646844605,1.2701573326748261,8,2459.453857,0,0.822
408,"0,8,26,52",bruteforce,9.5390474265262,8.456656035490283,75.55928037952272,3.80259333183999,17.321443476288607,2.7768142019817494,13.26576553165041,True,True,False,8.956050515413434,1.192029732763147,7,1756.317505,0,0.871
409,"0,5,18,25",bruteforce,9.549435418542277,8.541597117811492,85.45454777243746,2.4689990399117656,11.591356744702873,1.6798268318377223,7.169957132454361,True,True,False,7.773330000257003,1.8335120841590908,7,3567.664551,0,0.913
410,"10,18,31,32",bruteforce,9.555732232718213,8.700695658615434,98.37249203484248,3.122146467988552,16.765606662144663,2.441956166017534,12.914285125721864,True,True,False,3.8581235920178427,1.6340422706343738,6,22442.921875,0,0.876
411,"17,25,27,40",bruteforce,9.56223553411139,8.690984869836061,80.6466020265487,2.361558754535838,8.976626056768792,1.503505868847376,4.31768290713648,True,False,False,8.0925439453228,1.6450158441876235,7,4299.078613,0,0.934
412,"6,25,31,32",bruteforce,9.564235197168818,8.22185589597115,85.37389967055147,3.8922220508265,20.84189110452569,2.756918877137349,14.766151878626705,True,True,False,9.444780899635546,1.3728947690465396,8,30978.341797,0,0.886
413,"8,30,40,50",bruteforce,9.573740567570454,8.83014949853334,85.59739034331177,2.3890499375870347,7.859872350625237,1.9191537862358303,5.674549396428568,True,True,False,8.457172817851319,1.2761062246404025,11,11.624233,0,0.947
414,"23,26,30,60",bruteforce,9.57710597877195,7.9465860526461025,86.77194256841514,6.320074200323527,37.120552259989616,3.9804429271685056,23.22934344872748,True,True,False,3.4274007454167053,0.8524037994859174,6,1354.773926,0,0.624
415,"25,27,52,59",bruteforce,9.593844097962364,8.407583667132412,74.9086786040415,4.02040591146288,21.360664488929878,2.880750339552646,15.737032921157127,True,True,False,9.181006567658875,1.2555854977999263,8,13568.352539,0,0.909
416,"8,23,24,52",bruteforce,9.604713515801091,7.871994054953947,73.66024335931591,3.935022844826762,21.307027522259563,2.897960820440442,15.89529798669179,True,True,False,9.6735788145762,1.241581433416031,7,2851.827148,0,0.919
417,"5,27,34,52",bruteforce,9.60616214264896,8.06532594107456,85.57442309051235,4.393551618336711,22.913401029929034,3.1650598240687873,17.555004228647295,True,True,False,8.713500170571518,0.8703175083541949,7,7426.401855,0,0.846
418,"5,23,56,63",bruteforce,9.607479333907287,8.615876982670365,71.84236672769708,2.995042908010038,14.619534688509301,1.996436201921111,9.149612606158795,True,True,False,9.301430240744255,1.2962778594446056,7,3283.295654,0,0.856
419,"5,14,34,52",bruteforce,9.610120232199106,8.49846926805056,91.136662162384,3.081216795875532,12.255128860859639,2.2276343123055478,8.046923542977853,True,True,False,5.135956909003308,1.7593939228294528,6,3245.405518,0,0.968
420,"1,5,14,52",bruteforce,9.610247129489393,8.290157736071002,151.37643196881152,3.0859462815304375,13.980720607817956,2.6453994260227294,13.290645078767897,True,True,False,9.256016771865614,1.450993995734906,7,7074.55127,0,0.937
421,"14,26,30,60",bruteforce,9.610353892827954,8.872073766743005,72.70805695893101,3.3839406888310037,16.791185436658374,2.1509729559153703,10.157962056593979,True,True,False,8.298545060715146,1.1192504319819467,8,71.754387,0,0.874
422,"1,14,24,63",bruteforce,9.612405255795208,9.07789467556333,86.87676369721665,2.9574339111524064,12.38967163349548,2.0962273285863384,7.622432390700099,True,True,False,9.150611445804591,1.3909008011271702,8,3827.354492,0,0.829
423,"6,32,33,43",bruteforce,9.623244912986483,8.082962669201391,81.79461757849053,4.978503585986808,28.26003935152903,3.5523308609121704,19.726480755646563,True,True,False,8.42203778389023,0.9228096747605682,7,8753.336914,0,0.787
424,"26,40,60,63",bruteforce,9.627330067871949,9.027264037458131,72.04521331779007,2.967802450385601,12.126058082907495,2.018403870146819,7.867433450832961,True,True,False,5.64667615407152,1.5381126923784043,6,699.985596,0,0.916
425,"25,30,40,59",bruteforce,9.628870388512826,8.664878459592472,85.55550476656363,2.5667411854623117,12.276442453900813,1.7624813489051865,7.711198237788819,True,True,False,8.668160682209747,1.7708710497935902,5,1226.735352,0,0.911
426,"1,5,14,20",bruteforce,9.638144619282249,8.787269337688022,77.90409757795419,2.673264635366651,10.310264299055271,1.7968756119264213,5.593712841700393,True,True,False,7.893108174211151,1.6309896207276422,7,982.280579,0,0.898
427,"5,14,56,63",bruteforce,9.640472113945721,8.823624090892936,70.91020400357668,4.09359066759261,15.97681453758767,2.4612556687621074,9.159090693144575,True,True,False,7.037757624414688,1.1930535609295405,7,935.555542,0,0.895
428,"11,25,32,33",bruteforce,9.650635945434095,8.397491681958043,82.4704646979527,3.0190786286560494,14.995453247695794,2.241299182846938,11.107894743799712,True,True,False,9.469507654763396,1.3907311480713345,7,7867.712402,0,0.895
429,"5,24,40,60",bruteforce,9.651650576432218,8.782767772071992,65.35547728987122,2.8028000187030093,9.74995673368753,1.7796448491192138,5.652424578069879,True,True,False,6.737992661204582,1.453840188708396,8,215.861099,0,0.955
430,"14,20,23,24",bruteforce,9.657279512661313,8.797766220688889,116.50706423977456,2.862317962357163,14.927203950219663,1.8436840413924667,9.041198327356742,True,True,False,5.532986892777142,1.7342139830179844,7,316.449554,0,0.811
431,"14,20,23,63",bruteforce,9.67646618978908,9.21954754821755,104.23961082977875,2.7776607381518574,9.926293008221245,1.8149339394104986,7.797992612535579,True,True,False,6.097280958588399,1.5571280070422282,9,410.447998,0,0.81
432,"6,25,33,57",rescue,9.677245441769694,8.937968399986278,77.94982933675018,3.3610883766183526,16.704921554737655,2.5278912928793686,12.568012843557604,True,True,False,9.008990889456328,1.39899525708798,7,17017.865234,0,0.885
433,"6,31,33,43",bruteforce,9.679475661025798,8.873686504736563,62.14294421361154,3.0721197429460787,13.228895722818743,2.3186661742502244,10.82568276791804,True,True,False,6.226650902027332,1.6708733244497438,9,47.807079,0,0.919
434,"14,23,59,63",bruteforce,9.681981304270188,8.534319757210177,60.81421451334139,2.9600542423471614,15.566045829968042,1.8832625112260306,9.092385023717064,True,True,False,7.59368919458633,1.4339744774246403,7,725.473022,0,0.931
435,"22,26,59,60",rescue,9.6840490299031,9.127551345491757,64.00512820987677,2.936336180833441,12.93997545944518,1.8935969887726334,6.472626327050485,True,True,False,6.876023379167004,1.494215991785893,7,1797.675415,0,0.942
436,"23,24,56,60",bruteforce,9.688358276566495,8.693150358341224,76.08463673863318,3.5405123306231356,14.686415276645631,2.0085282232848614,7.020504776102109,True,True,False,9.344149405659977,1.2383974002832439,7,686.050842,0,0.842
437,"15,25,32,41",bruteforce,9.690652136714025,8.766213422514568,86.71977686668127,2.2728368570741213,8.640048401441609,1.6675185124509264,5.239622257778468,True,True,False,5.783947293191074,1.8300913069584448,7,5011.205078,0,0.933
438,"17,52,59,63",bruteforce,9.690846845670674,8.527965712645834,72.407328779378,4.06564066699416,20.258402589933155,2.410746312820522,11.690848972109125,True,True,False,8.227683189117595,1.2006383196088115,7,8776.571289,0,0.894
439,"8,18,25,52",bruteforce,9.693960447614232,8.896532397159735,86.90040644200758,3.7436343584634004,17.23879910554921,2.6442639618332238,11.732421975962353,True,True,False,9.671710763929834,1.3887570404482568,7,3047.174316,0,0.875
440,"15,25,26,52",bruteforce,9.694305890880608,8.47231894003693,72.87828126505258,2.6251843046361705,10.239210814035287,1.8302801923049148,6.4981357892329585,True,True,False,6.860078647519292,1.476689730896554,7,11954.463867,0,0.934
441,"24,27,40,52",bruteforce,9.69861232885382,9.06132886937078,81.94300014689007,2.6186874809512073,10.769450926484824,1.8501746192472537,7.405355175127107,True,True,False,8.311917925090768,1.560422570804136,9,1852.390015,0,0.953
442,"14,24,26,52",bruteforce,9.700858228343613,8.648482230566287,151.96681452641624,2.7830215268379894,10.048861535352263,1.9695537298368244,8.406998829187147,True,True,False,8.224592483907468,1.5658395534023302,9,2061.24585,0,0.944
443,"5,17,23,60",bruteforce,9.701110601343387,8.565488092507234,81.11773450071492,4.8754404444283965,20.975963307169025,3.190122952184213,15.601128042128387,True,True,False,9.234457155908286,0.7829550196004775,7,7766.486816,0,0.822
444,"1,5,26,59",bruteforce,9.701319049145733,8.59039162124421,67.68678400430949,2.793571637582728,13.350589535648009,1.9201196937199685,8.450205041148095,True,True,False,7.792055017741835,1.4116262320274766,6,2203.666504,0,0.939
445,"5,14,20,52",bruteforce,9.70419078599918,8.681675906338091,73.379971592061,3.4875946755764655,14.929207128165043,2.4099203845884856,12.112166782205634,True,True,False,9.296749139933128,1.2978923750252287,7,12395.763672,0,0.897
446,"0,15,25,39",bruteforce,9.706685208700899,8.602589157767428,80.78112273817882,5.10116128944959,28.517581009710007,3.4536401281567466,18.57056427094141,True,True,False,6.220554468019858,1.0133644513437106,7,1307.852173,0,0.965
447,"5,15,30,52",bruteforce,9.708080848002133,8.700133431297594,81.23561545163959,5.528577991029493,25.93356098494751,3.968784635233317,18.394317749855045,True,True,False,7.28057623675192,0.764501719862231,6,2922.880127,0,0.774
448,"23,59,60,63",bruteforce,9.717220808545129,8.209755042219841,77.27171488186883,2.349708426509685,10.555483341532705,1.5791406692725618,6.078884693927638,True,True,False,8.406538966344677,1.4490221255443398,7,559.692139,0,0.918
449,"29,32,50,56",bruteforce,9.71737169823123,8.472003671996628,67.95766510662023,3.054030463491773,16.383752069849354,2.0695127602719965,10.658683506368773,True,True,False,9.697892752765435,1.4811851124591107,5,5978.056641,0,0.912
450,"8,23,52,60",bruteforce,9.719407694514262,8.41148998359435,74.53233286136005,3.546039108015763,15.779014337740364,2.5782384474324536,12.497532302130415,True,True,False,9.673618301907078,1.2509028997589917,7,13625.397461,0,0.917
451,"1,5,27,52",bruteforce,9.719860100054182,8.298365174967707,81.71103276856819,3.811448660653913,19.717886360193262,2.7490402775339815,14.250257280375799,True,True,False,10.759556698067597,1.1771028371575354,6,5383.730957,0,0.882
452,"14,25,52,59",bruteforce,9.72265547370404,8.688718172174925,73.33206965961857,2.593749739635117,9.84869739275431,1.8422438605192628,7.3725291070766215,True,True,False,6.251396919484563,1.5246189102456404,6,11917.863281,0,0.937
453,"0,18,25,50",bruteforce,9.733809944513721,8.820471677587898,90.10563655664035,3.2592946939604484,15.443492445839729,2.261756688365029,10.324014254578557,True,True,False,8.679150992779716,1.480455595161301,7,2860.873291,0,0.859
454,"14,23,24,56",bruteforce,9.735799591533826,8.673718244604618,73.19337371094876,4.985886524982104,28.904704947149057,2.6573751510025474,14.625343279965518,True,True,False,7.034755839123936,0.8614531827866878,8,69.42672,0,0.664
455,"0,26,40,52",bruteforce,9.736354155908646,8.58178377686285,76.0055559356596,5.032006030754578,25.084865400703098,3.282293521709706,16.09138027982862,True,True,False,7.547691217924612,0.7927887794490942,7,1837.267578,0,0.742
456,"0,5,23,26",bruteforce,9.737061583839047,8.69519303363496,67.19067115212167,2.749152760472703,10.133182565843779,2.072179882589623,7.446241210461333,True,True,False,6.595029208305728,1.2906605001940177,5,20027.587891,0,0.932
457,"14,26,60,63",bruteforce,9.74112132146944,9.24451755515849,63.96781267857978,2.5440452339915693,11.97591437030808,1.5225549710992072,7.633849245348172,True,True,False,8.860527803926946,1.3038449168948902,13,23.906391,0,0.893
458,"5,26,35,39",bruteforce,9.750520258035026,8.058058532173332,76.85286962522879,4.332029337441972,24.79274785176185,2.5550937961928133,13.790824422799878,True,True,False,10.018768696278118,1.1567613512532222,5,22107.742188,8,0.793
459,"0,18,25,39",bruteforce,9.758472230389748,9.043675345219054,73.48986718190613,2.5499622797091126,8.255962635749338,2.0518479066225317,7.760934397353503,True,True,False,8.532881482776927,1.6127035328007873,8,604.923157,0,0.925
460,"8,18,34,52",bruteforce,9.763504604115756,8.505819521064874,153.91128193650178,6.588286345504918,37.53674975813087,3.809303373301195,20.6637532479147,True,True,False,3.36907148536952,0.915638687066891,6,5376.515625,0,0.911
461,"5,24,56,63",bruteforce,9.764244450958003,8.825755442875172,103.81435241113705,4.065273816931934,18.15618954046553,2.6207474202570156,12.640867017998016,True,True,False,6.99769189030677,1.0948882087134117,5,1737.829224,0,0.713
