channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
97,0.96438545,0.96343470,0.87363923,0.96152878,0.92106825,0.87900347,0.96040988,0.96528381,0.77756894,0.90747255,0.93503726,0.88176823,0.80455512,0.96206659,0.89230859,0.89143431,0.95864737,0.96492577,0.82468748,0.86735058,0.86475730,0.95286411,0.68000007,0.93311119,0.66834641,0.96828210,0.74182910,0.75889838,0.76637304,0.97051793,0.91216689,0.96316940,0.82340735,0.79522729,0.84558702,0.92600542,0.95335132,0.93462700,0.87684351,0.95769799,0.87833798,0.87675130,0.87568212,0.67005575,0.89373624,0.93308878,0.89490724,0.88057631,0.92369479,0.91985279,0.94275832,0.86573732,0.96206582,0.85445702,0.93803960,0.72695845,0.95640594,0.93552905,0.96791667,0.72256434,0.84271562,0.89720178,0.96394110,0.85704947,0.95110732,0.98161674,0.88908380,0.94696182,0.86252075,0.96028489,0.84461433,0.83898282,0.85259986,0.91474712,0.94476008,0.96116930,0.91134429,0.89603311,0.65633994,0.89096111,0.82557064,0.95429033,0.80916357,0.94651616,0.93213892,0.89244735,0.83235919,0.96068341,0.91932219,0.96108401,0.84025651,0.89148283,0.92502922,0.95372313,0.93083125,0.95699835,0.67432708,0.00000000,0.88193429,0.95675600,0.92101943,0.86357820,0.97032464,0.90349543,0.93869460,0.97237301,0.98349339,0.91278702,0.93155760,0.95215261,0.90452427,0.95540202,0.84387708,0.95090288,0.74697173,0.85361195,0.90145409,0.93256772,0.96909863,0.96436334,0.95863795,0.74659336,0.89373940,0.96362579,0.87939137,0.86857450,0.90296274,0.91008955
98,0.94934100,0.97892082,0.90263015,0.91238678,0.95606768,0.84618580,0.96024126,0.87151217,0.90463042,0.86700296,0.92728055,0.92339867,0.95153975,0.95396876,0.95920962,0.79547328,0.92042708,0.90653586,0.82230198,0.91191101,0.98903334,0.86857939,0.92959845,0.89573365,0.86078167,0.96994191,0.90953386,0.87762320,0.92906761,0.93442285,0.95874089,0.95532596,0.95827985,0.86944175,0.93093461,0.90698183,0.76613533,0.94193649,0.95240885,0.96927738,0.93441635,0.72065389,0.87615824,0.88858718,0.87797081,0.95149314,0.97219867,0.88337654,0.88080704,0.87316871,0.95142353,0.89523101,0.94122726,0.95883906,0.94940823,0.89110309,0.96075463,0.98125541,0.96811092,0.87885106,0.92335415,0.89195108,0.92080873,0.93020344,0.92934269,0.97198063,0.93590862,0.89881241,0.95954347,0.93105918,0.92229736,0.94616485,0.92927587,0.96151727,0.93135113,0.91218728,0.85779899,0.90709215,0.96713066,0.88200295,0.96619248,0.96262860,0.92595136,0.87574685,0.86207688,0.92073798,0.95748657,0.92450994,0.91944200,0.94737840,0.90405965,0.96024841,0.97391486,0.84215939,0.97900957,0.93966842,0.92285860,0.88193429,0.00000000,0.95663708,0.96190578,0.94034004,0.97546303,0.94785184,0.96532971,0.96503145,0.87606525,0.90565336,0.91905177,0.81915635,0.97641182,0.97785074,0.91911036,0.88470793,0.95722663,0.98045552,0.96846992,0.95934165,0.93868661,0.87808907,0.95357949,0.84896553,0.96891677,0.94864058,0.91654116,0.94917428,0.97095013,0.92981476
99,0.94330722,0.98250490,0.72356689,0.86218977,0.88875395,0.76519960,0.90294349,0.91209310,0.95960498,0.93450773,0.91253871,0.90542996,0.94973141,0.87989110,0.76128006,0.88752419,0.97724760,0.91301799,0.83818042,0.94926375,0.98577082,0.95964110,0.87965065,0.85529673,0.96220034,0.92424959,0.94691104,0.96292466,0.90760303,0.77607560,0.77469409,0.77892637,0.85757381,0.73410833,0.95827514,0.82008225,0.74490273,0.94811875,0.93050778,0.89248121,0.83570749,0.85731977,0.91686225,0.93458676,0.90212774,0.93991911,0.96467847,0.85846698,0.90456986,0.87153709,0.95194042,0.88279718,0.96531457,0.97809762,0.93334842,0.95514333,0.92902470,0.96872252,0.85460407,0.95543361,0.87670296,0.87547648,0.88824731,0.94102550,0.94354522,0.85760379,0.92545396,0.96698982,0.78295094,0.90740579,0.93156451,0.95618325,0.93196684,0.91136760,0.90584302,0.90891039,0.78433156,0.95086396,0.96058261,0.73523307,0.91983289,0.87135196,0.93710768,0.82751739,0.83060992,0.91101789,0.88406473,0.78497314,0.88202482,0.94955134,0.95788598,0.94458210,0.92502743,0.96104753,0.96501756,0.86078078,0.90797728,0.95675600,0.95663708,0.00000000,0.93168330,0.59968990,0.91986436,0.94816387,0.94345856,0.85787910,0.83785367,0.91784847,0.93747371,0.95715380,0.92491376,0.59050536,0.91702938,0.86207545,0.93541592,0.96742731,0.88851893,0.95375502,0.96750492,0.92549729,0.87536818,0.86240643,0.88747799,0.96321487,0.92642063,0.97131705,0.92688149,0.75702274
100,0.89170730,0.94973326,0.98173046,0.97267407,0.94202352,0.97657609,0.80061954,0.85783470,0.93144697,0.93978995,0.85582221,0.84540367,0.97997499,0.78700668,0.93607414,0.94039840,0.96745384,0.79421586,0.92240876,0.95974141,0.91445941,0.90987867,0.88272542,0.94710797,0.80900049,0.97743380,0.92441404,0.88757497,0.79494375,0.88976401,0.94957668,0.98130089,0.67709768,0.93224776,0.93167925,0.97218013,0.93697560,0.80217671,0.85435063,0.97823691,0.93478656,0.95592093,0.97890246,0.87937135,0.93099654,0.75429189,0.96927506,0.97665632,0.96891344,0.98632699,0.90162814,0.97715694,0.94385260,0.90144336,0.96539462,0.93031853,0.97753364,0.87437308,0.94391775,0.92366970,0.95652300,0.95806968,0.97755474,0.86414874,0.97300136,0.98265225,0.95475841,0.96645451,0.97766143,0.98436600,0.97559857,0.97349685,0.95016038,0.84567386,0.94267893,0.98205924,0.97199410,0.93788397,0.83340883,0.98541242,0.93228233,0.97898233,0.94243443,0.93518460,0.83744335,0.94681299,0.93506086,0.95897537,0.98228872,0.82694328,0.95437616,0.93172300,0.92063135,0.90793949,0.90010160,0.94666612,0.95119244,0.92101943,0.96190578,0.93168330,0.00000000,0.92088372,0.91487753,0.87806416,0.86497343,0.80195832,0.86339307,0.93154746,0.76767629,0.96419501,0.96311867,0.88196075,0.91791832,0.98142737,0.93783134,0.92614120,0.97356856,0.94975120,0.91240656,0.82850391,0.89810377,0.96415347,0.96859139,0.90942532,0.98139107,0.92296702,0.91684985,0.96234590
101,0.81085408,0.97047186,0.76721042,0.81862140,0.94246083,0.81472731,0.97466624,0.97900981,0.93696034,0.94039398,0.81158096,0.96989232,0.90379506,0.92691445,0.88514352,0.88093942,0.93748498,0.97955269,0.72661692,0.91789806,0.95153475,0.98175776,0.66888696,0.93268371,0.84692049,0.95310616,0.95281047,0.89802718,0.89549232,0.97020441,0.91100138,0.82724386,0.96165764,0.83455628,0.77850187,0.76747370,0.91248906,0.86185575,0.85713643,0.91627306,0.89067400,0.90822554,0.83815074,0.84796154,0.75510418,0.93357885,0.90347046,0.81578696,0.90870631,0.79692805,0.91560072,0.83539104,0.95448631,0.86005163,0.92672658,0.81878185,0.90816641,0.92068624,0.87823874,0.90272987,0.92015499,0.88018519,0.92831540,0.88242817,0.94523656,0.87583333,0.91609257,0.96400762,0.69757956,0.97949874,0.87631351,0.85107160,0.91909677,0.93983573,0.92580128,0.97187608,0.85493094,0.89165789,0.82238948,0.70674974,0.82436901,0.92678809,0.90006649,0.73951864,0.94223160,0.88566685,0.95457029,0.89817911,0.95070046,0.93075621,0.87856877,0.92432404,0.88146609,0.91162527,0.90980458,0.83244455,0.85831809,0.86357820,0.94034004,0.59968990,0.92088372,0.00000000,0.93969506,0.95721924,0.89029878,0.93120152,0.90486503,0.96319455,0.83589768,0.94805163,0.97146839,0.81965160,0.86533719,0.91035104,0.90338248,0.85925734,0.96902114,0.95310575,0.98937207,0.95738238,0.94806838,0.77121502,0.87748021,0.94936061,0.95827484,0.88965273,0.96022058,0.76476955
102,0.93705082,0.82272899,0.95680648,0.85405457,0.97123486,0.97267115,0.98482090,0.84104425,0.86071342,0.89657271,0.78254056,0.97274721,0.96614599,0.89104140,0.95523363,0.93781799,0.97546732,0.94731557,0.86972451,0.93204892,0.96872014,0.97411495,0.91644967,0.97178781,0.92398548,0.89299154,0.92451811,0.88789594,0.94513857,0.93029708,0.93090302,0.97449350,0.98221910,0.96693039,0.98108327,0.98504311,0.97175425,0.91544789,0.98185253,0.94281685,0.92373508,0.93727189,0.97854334,0.97044384,0.96053755,0.63722652,0.98412275,0.93528217,0.94184721,0.93585408,0.89012092,0.97710556,0.97787994,0.97416705,0.94722998,0.91849685,0.93101722,0.85949069,0.94874525,0.97176856,0.91228259,0.96779740,0.92571962,0.81469935,0.95093328,0.89976466,0.91966486,0.90911144,0.88739657,0.98011625,0.97822613,0.97323531,0.86713731,0.97869557,0.94143969,0.96824288,0.96974534,0.90275365,0.95027769,0.96075517,0.98303252,0.91902530,0.96457148,0.93038553,0.97633857,0.87204379,0.90703630,0.93790472,0.93167651,0.96217817,0.97861445,0.94172001,0.96709013,0.96549153,0.97936594,0.91641814,0.95028991,0.97032464,0.97546303,0.91986436,0.91487753,0.93969506,0.00000000,0.96618438,0.94821364,0.93665040,0.96054900,0.94067389,0.96602702,0.92717695,0.91288573,0.85487092,0.96651137,0.96044075,0.92910367,0.95261204,0.91784394,0.96206403,0.98379511,0.96460134,0.97142839,0.85752881,0.97721267,0.96219134,0.95109355,0.96717107,0.92593426,0.95071971
103,0.93915516,0.93397903,0.96490115,0.93676162,0.96787876,0.96207500,0.92647111,0.78901601,0.95656222,0.94578636,0.95351785,0.96118271,0.86719072,0.93881035,0.82173997,0.85733759,0.95882273,0.72847551,0.94881397,0.96885562,0.94546980,0.92879719,0.85964441,0.98300803,0.81876457,0.92524284,0.84507388,0.98417264,0.89368820,0.83366334,0.96816581,0.94738293,0.76817107,0.93628842,0.92147082,0.97489566,0.94829524,0.87880337,0.70889872,0.96365941,0.84317803,0.73663265,0.92804420,0.96847093,0.94683796,0.95813030,0.96974546,0.91416335,0.93190712,0.92629665,0.97382981,0.94029784,0.96856439,0.95057583,0.85257792,0.87836385,0.98161507,0.97627068,0.92868245,0.96178895,0.93992949,0.94250047,0.98333001,0.96827644,0.96193111,0.93885529,0.91939449,0.83169985,0.97337079,0.89253169,0.92554790,0.96020353,0.97742873,0.91748750,0.97220349,0.97596145,0.96020854,0.94667709,0.84534895,0.95385623,0.95907289,0.81979853,0.90469885,0.91555285,0.75036448,0.97154617,0.91236138,0.95139742,0.90817082,0.84043992,0.96446848,0.91032940,0.97639763,0.92167926,0.89671314,0.96942776,0.97647285,0.90349543,0.94785184,0.94816387,0.87806416,0.95721924,0.96618438,0.00000000,0.92339444,0.80267322,0.81357300,0.96381402,0.96861100,0.83437771,0.96303713,0.90301001,0.94828612,0.93587148,0.92881262,0.94777161,0.96898943,0.92882413,0.96220875,0.83741730,0.91124672,0.91346842,0.93096614,0.91402292,0.96593744,0.95392048,0.87409914,0.97559595
104,0.49820060,0.84038126,0.97788465,0.85807252,0.97358519,0.98405963,0.97221482,0.98060560,0.97262561,0.96899593,0.86407220,0.91547394,0.67604584,0.89036393,0.96257204,0.96278507,0.96234185,0.89870030,0.89289463,0.96449172,0.96548694,0.93983471,0.82201326,0.91313720,0.85696018,0.97041714,0.93876618,0.87601703,0.85185277,0.84867799,0.92601418,0.97873867,0.87668753,0.84053910,0.85331392,0.90379071,0.95665252,0.87637866,0.92890608,0.98787731,0.94156760,0.97198439,0.74296403,0.94219518,0.84046483,0.92244285,0.96714061,0.97769785,0.95931101,0.97493261,0.89609146,0.96076584,0.99067521,0.92516369,0.95975071,0.96070933,0.88845283,0.55809343,0.97275883,0.83956051,0.95979643,0.90654665,0.95131344,0.93952918,0.97545570,0.98071575,0.95795345,0.98605078,0.96848476,0.96536458,0.98355371,0.90867615,0.97765833,0.88117784,0.95457548,0.97580373,0.98440534,0.91675168,0.96661931,0.98316544,0.82770795,0.97945744,0.95316619,0.84950483,0.93616384,0.95736325,0.92598611,0.94189537,0.93950957,0.77507555,0.90352237,0.80512273,0.85881943,0.89455473,0.83841383,0.96008515,0.92731869,0.93869460,0.96532971,0.94345856,0.86497343,0.89029878,0.94821364,0.92339444,0.00000000,0.97339386,0.92814749,0.94335651,0.93793559,0.95386869,0.97909737,0.95452374,0.83050704,0.98520923,0.87613356,0.82344782,0.95417929,0.96599036,0.96794420,0.94874614,0.94390166,0.73405987,0.89295638,0.95684367,0.84722066,0.90370101,0.96149880,0.98082918
105,0.95805955,0.98237979,0.86086583,0.85305381,0.92188442,0.84537840,0.91636688,0.88292480,0.77879679,0.95353931,0.91961497,0.81461298,0.96929163,0.91570115,0.73416936,0.69497252,0.97040445,0.94174463,0.75220752,0.91415656,0.96444225,0.92606080,0.97862518,0.91544259,0.96199304,0.97943056,0.88530362,0.89542705,0.93559486,0.59142667,0.97404891,0.96218228,0.64434743,0.96601897,0.98038131,0.94934303,0.69902647,0.96619737,0.96644819,0.97154021,0.72874409,0.59958690,0.80174470,0.95751923,0.92915273,0.93372524,0.91366714,0.92965823,0.92766863,0.94939524,0.98461646,0.92400908,0.97219259,0.94403183,0.94046485,0.96145362,0.96070188,0.96833378,0.96354383,0.96975219,0.79884958,0.93119055,0.89320123,0.94879597,0.92700893,0.95774400,0.96227628,0.70110565,0.95687461,0.95544297,0.97207969,0.91691744,0.85320592,0.83067143,0.96391064,0.84227705,0.86137611,0.81742221,0.98651761,0.86820173,0.96985525,0.81929803,0.95508558,0.86847126,0.60744858,0.81813014,0.74150145,0.93427110,0.96849835,0.89915866,0.97402543,0.96914870,0.97493607,0.91479433,0.95798278,0.95011348,0.97739059,0.97237301,0.96503145,0.85787910,0.80195832,0.93120152,0.93665040,0.80267322,0.97339386,0.00000000,0.94157648,0.97500300,0.94548851,0.75904387,0.93549371,0.78873473,0.95963508,0.89904296,0.92249304,0.95581818,0.92802453,0.91567069,0.91740364,0.81744730,0.89220309,0.75890827,0.84360701,0.93939698,0.92241871,0.98910505,0.92503464,0.94071245
106,0.97623217,0.90374196,0.86958343,0.91670847,0.98443007,0.77566040,0.93870968,0.97074616,0.95541888,0.96143365,0.97170162,0.97308874,0.97462088,0.91946340,0.92198163,0.82494742,0.89786094,0.85851896,0.86784339,0.91951489,0.98569494,0.81820023,0.94984996,0.97863603,0.96977460,0.93869996,0.98749989,0.98304820,0.98328853,0.86870617,0.92277056,0.92760509,0.84140861,0.95111686,0.98064530,0.96405542,0.82798100,0.89762425,0.90942222,0.97027987,0.95900792,0.76018322,0.94929135,0.92342770,0.94332612,0.96466917,0.97058189,0.81573772,0.94392753,0.81971991,0.98670381,0.97748369,0.91938949,0.95667660,0.93188798,0.97771603,0.86950034,0.97900599,0.94222820,0.96695942,0.96599710,0.96550381,0.98008591,0.97976196,0.98151165,0.97527444,0.89206016,0.92555124,0.92762077,0.97427881,0.91676724,0.97707027,0.96912444,0.92252779,0.95644850,0.86850351,0.92933631,0.91874677,0.89773422,0.94650495,0.90576386,0.96796459,0.92169946,0.94158715,0.84560633,0.88452828,0.87612534,0.94141448,0.96823597,0.89822513,0.99070108,0.89491367,0.96069896,0.78395683,0.97538739,0.95233130,0.91232854,0.98349339,0.87606525,0.83785367,0.86339307,0.90486503,0.96054900,0.81357300,0.92814749,0.94157648,0.00000000,0.97633791,0.90540886,0.80758625,0.88833016,0.87143254,0.98219669,0.93139178,0.98880017,0.98873264,0.97317106,0.98416090,0.96043748,0.92428994,0.91296411,0.96481228,0.97893047,0.94668674,0.98757052,0.93755668,0.97080570,0.93078625
107,0.98240513,0.90155536,0.94684505,0.97100163,0.96931374,0.88683683,0.92427373,0.96121180,0.92601985,0.88722283,0.95548880,0.94567358,0.93915761,0.98241830,0.88066548,0.93469208,0.89641851,0.89363760,0.95277208,0.97594953,0.98471946,0.96172667,0.98481113,0.92051190,0.97333318,0.91160643,0.97889626,0.96837968,0.85213953,0.85603666,0.96234244,0.96009219,0.86894858,0.93317640,0.92531669,0.97827899,0.97507364,0.97141391,0.98047441,0.95220053,0.96767128,0.96591955,0.95170587,0.96160132,0.95915371,0.95843655,0.93276113,0.97839272,0.95292264,0.97031951,0.92820674,0.97815460,0.92661655,0.91882735,0.95392597,0.94398779,0.96895128,0.97573066,0.95161521,0.96816009,0.88562787,0.95959914,0.96379769,0.87966943,0.94563818,0.96769881,0.93473345,0.97339314,0.96147817,0.85948420,0.94778967,0.92381823,0.96528918,0.95124996,0.90751511,0.96179944,0.92558831,0.88844836,0.97510850,0.97095615,0.94429880,0.97669584,0.91952211,0.94038188,0.82648063,0.92937326,0.86517900,0.95273781,0.96137851,0.93489856,0.96565461,0.90732700,0.95591915,0.88933569,0.95558304,0.96445632,0.93001837,0.91278702,0.90565336,0.91784847,0.93154746,0.96319455,0.94067389,0.96381402,0.94335651,0.97500300,0.97633791,0.00000000,0.88573211,0.97014809,0.92917579,0.97376442,0.90661889,0.91119242,0.97698730,0.91757417,0.97734511,0.97163886,0.91836649,0.96160442,0.96986073,0.95647418,0.93161243,0.95284498,0.93520814,0.91865659,0.89066237,0.97389829
108,0.97963494,0.95882004,0.88860267,0.97365624,0.96822262,0.98178416,0.73949319,0.89645851,0.94594312,0.95330977,0.92495608,0.91903645,0.98355955,0.96440083,0.95833927,0.94064164,0.91749883,0.88544255,0.94468540,0.96217746,0.97129261,0.84795988,0.93129462,0.88334644,0.93375778,0.91206861,0.84763819,0.95240039,0.95374584,0.87258351,0.98147035,0.89080465,0.76132256,0.95547432,0.89866698,0.98084366,0.96273363,0.89055103,0.91142344,0.97029734,0.90612012,0.95110798,0.97976702,0.95411456,0.95355034,0.95121479,0.97063196,0.93587887,0.91370815,0.91957468,0.88041306,0.86052185,0.97401267,0.95977437,0.85279679,0.96706432,0.86855662,0.94607800,0.88981116,0.86735380,0.84915268,0.98846877,0.92479324,0.90439999,0.96904987,0.98142058,0.92654163,0.82580382,0.81246126,0.64904606,0.95450991,0.98211169,0.89040375,0.96925497,0.95115584,0.94990981,0.91038829,0.80656749,0.95053017,0.88822043,0.97544748,0.96147513,0.93332201,0.81004781,0.94284832,0.96495908,0.89091933,0.98201728,0.96727967,0.97634155,0.97848582,0.95130992,0.87445486,0.81680030,0.94744092,0.88632470,0.95243984,0.93155760,0.91905177,0.93747371,0.76767629,0.83589768,0.96602702,0.96861100,0.93793559,0.94548851,0.90540886,0.88573211,0.00000000,0.96587974,0.82348537,0.95705980,0.95424843,0.97896129,0.97996235,0.97535014,0.84066463,0.97577333,0.89694738,0.93320054,0.92529547,0.94806975,0.98236877,0.96420652,0.94183969,0.94489455,0.96232468,0.98173356
109,0.96907258,0.93838727,0.88073605,0.90805501,0.88060999,0.84077001,0.98293728,0.87853092,0.90310359,0.94475967,0.92528921,0.92090142,0.97505224,0.87646174,0.96502829,0.69765908,0.93519962,0.95630085,0.69467789,0.95341945,0.95886278,0.95476276,0.96155035,0.87227434,0.95259249,0.97952652,0.94676501,0.94172078,0.94925427,0.78923774,0.94926411,0.96333390,0.94046271,0.97127241,0.98688287,0.88117892,0.81338382,0.85260165,0.91895616,0.96950769,0.92467898,0.60353255,0.87678069,0.95682526,0.97038585,0.93224287,0.94529104,0.92753130,0.83536047,0.95402342,0.93689126,0.89110732,0.97362304,0.96840292,0.91374111,0.96924925,0.95987016,0.95781469,0.95169657,0.97329491,0.75696146,0.93826282,0.93147409,0.94076967,0.95244461,0.90518808,0.90846276,0.66322941,0.96718037,0.88865227,0.92618519,0.95133770,0.85326517,0.93823409,0.96107680,0.94553697,0.79574639,0.95658815,0.93176067,0.93247598,0.93577164,0.90420920,0.96408463,0.94670206,0.75475544,0.81335759,0.84297955,0.94673669,0.83556116,0.92214650,0.91457111,0.93973279,0.89766049,0.92242897,0.93941271,0.95961207,0.97396171,0.95215261,0.81915635,0.95715380,0.96419501,0.94805163,0.92717695,0.83437771,0.95386869,0.75904387,0.80758625,0.97014809,0.96587974,0.00000000,0.87256396,0.95462477,0.94608629,0.89239407,0.96582109,0.97199327,0.90689266,0.93115568,0.90775323,0.89674228,0.95709783,0.87219071,0.96067083,0.87252259,0.92826152,0.97258395,0.92787331,0.96678740
110,0.95239127,0.94781220,0.86342657,0.94572812,0.94851983,0.97723210,0.92371172,0.98569107,0.93601441,0.93903947,0.96276891,0.97470492,0.98819900,0.97152132,0.90080595,0.90479159,0.95081109,0.95497745,0.87650168,0.96000248,0.97215563,0.97459465,0.95976007,0.96292228,0.92954302,0.75267458,0.88484955,0.96799910,0.87773269,0.97987193,0.90025848,0.87752140,0.97898465,0.94628173,0.94456875,0.98624825,0.97462761,0.91267622,0.98062068,0.86054319,0.94224668,0.95801735,0.93026388,0.96821237,0.97798294,0.91594225,0.95035177,0.97293758,0.89588511,0.96485281,0.92091298,0.92471528,0.94526589,0.93481189,0.98056626,0.96692443,0.95808303,0.92263031,0.87750393,0.97909617,0.81076288,0.89850974,0.87388051,0.69752610,0.90125054,0.97048622,0.94289684,0.97714019,0.97143644,0.91562080,0.98148835,0.96485227,0.96413207,0.84303266,0.96293718,0.95587814,0.97556007,0.93156719,0.98114997,0.97348636,0.97472847,0.83739686,0.88953221,0.97614634,0.97773474,0.95044929,0.96714604,0.85715032,0.95937514,0.97799474,0.97832119,0.98565680,0.92112833,0.96822387,0.97613084,0.95403695,0.88628942,0.90452427,0.97641182,0.92491376,0.96311867,0.97146839,0.91288573,0.96303713,0.97909737,0.93549371,0.88833016,0.92917579,0.82348537,0.87256396,0.00000000,0.89756608,0.91466421,0.93931359,0.96034718,0.96931672,0.68802404,0.96451277,0.97776473,0.85621929,0.97230983,0.87547398,0.97445917,0.97981119,0.98439920,0.98607236,0.97246736,0.96666819
111,0.97591400,0.95750475,0.86399359,0.88886923,0.85037875,0.87302238,0.91003549,0.89770550,0.93249559,0.85426331,0.96224266,0.89398390,0.97829193,0.84162027,0.78218418,0.86234498,0.97138000,0.92517018,0.88490009,0.90917271,0.96813011,0.92938805,0.91050893,0.87996924,0.94477201,0.89002961,0.95233613,0.97900540,0.83687091,0.80871880,0.85304493,0.92828405,0.76788878,0.88231468,0.98460037,0.92286694,0.86307609,0.88323039,0.91816461,0.95736146,0.93279171,0.88037509,0.90719360,0.92035878,0.91152954,0.92588764,0.95405871,0.92673218,0.96386409,0.96030331,0.93596524,0.88642371,0.97079831,0.96709996,0.96099305,0.94589555,0.96113646,0.92102146,0.89016020,0.94923896,0.93846130,0.90993309,0.93152070,0.94845706,0.88400531,0.88250482,0.89056242,0.91676301,0.84156704,0.97489786,0.96068764,0.85783440,0.95905942,0.86782730,0.80433357,0.95156533,0.91527140,0.95909375,0.97664779,0.89931107,0.96603829,0.97842795,0.97695863,0.82617015,0.77714169,0.94808924,0.97280633,0.85738397,0.92289811,0.97221786,0.98361218,0.98288465,0.93273360,0.96338677,0.96143007,0.96269614,0.93372470,0.95540202,0.97785074,0.59050536,0.88196075,0.81965160,0.85487092,0.90301001,0.95452374,0.78873473,0.87143254,0.97376442,0.95705980,0.95462477,0.89756608,0.00000000,0.96233475,0.90124482,0.96520817,0.93480545,0.84273064,0.96694005,0.91444057,0.96744210,0.82751834,0.92878073,0.84571677,0.97893465,0.94674015,0.94401002,0.95920366,0.91864097
112,0.84566331,0.86041266,0.81320941,0.87453711,0.97662598,0.79299283,0.95038074,0.97547805,0.88425368,0.92389828,0.86203641,0.96471363,0.88527387,0.97377819,0.90657693,0.81423414,0.93940723,0.90099311,0.68552065,0.91371930,0.96044451,0.97105718,0.73942220,0.72804987,0.82846743,0.96958458,0.93978953,0.94084656,0.87996900,0.95661026,0.91606480,0.71971262,0.92751265,0.78933156,0.94121182,0.87870342,0.96506542,0.90199184,0.96547753,0.70590377,0.88324964,0.92247730,0.87198472,0.82223159,0.83878559,0.94284630,0.87580556,0.91928732,0.96948767,0.96084899,0.92520112,0.96713763,0.97132111,0.72246504,0.90590227,0.78392863,0.91657591,0.86415625,0.97497827,0.90100914,0.87755781,0.88414562,0.87460244,0.84569061,0.88711429,0.94422382,0.78855956,0.97398412,0.93333393,0.97253048,0.90874255,0.89463699,0.94539028,0.86185789,0.82899588,0.95092851,0.97235143,0.94129533,0.85704082,0.92447060,0.78187275,0.90256196,0.83674824,0.84071666,0.95782351,0.88101166,0.90706635,0.78569365,0.93740278,0.89049518,0.81948751,0.91376966,0.87058508,0.84226584,0.95095956,0.81096417,0.86924481,0.84387708,0.91911036,0.91702938,0.91791832,0.86533719,0.96651137,0.94828612,0.83050704,0.95963508,0.98219669,0.90661889,0.95424843,0.94608629,0.91466421,0.96233475,0.00000000,0.89297301,0.92718810,0.89930046,0.97482628,0.96790278,0.96707845,0.90955204,0.96435618,0.70328981,0.91853422,0.90618730,0.82025445,0.90001374,0.96084619,0.93042761
113,0.97959071,0.96917093,0.75682354,0.94112951,0.97363096,0.69345772,0.94071811,0.92621899,0.94064951,0.93614918,0.92778796,0.96623152,0.98435760,0.92843187,0.92150116,0.87259424,0.90141129,0.93451476,0.79069722,0.95581317,0.98275131,0.88235575,0.92944229,0.97980112,0.96794671,0.92301250,0.93793941,0.98475993,0.98911822,0.95172590,0.91442734,0.72889334,0.96600932,0.96177918,0.98347878,0.98195523,0.88816917,0.97910237,0.96677506,0.92345655,0.83238590,0.79828835,0.92028892,0.90812790,0.95933640,0.98294091,0.95537037,0.97401953,0.96708697,0.86481279,0.98272437,0.88515574,0.82354867,0.94373631,0.96880972,0.94004858,0.80753684,0.97579300,0.78113067,0.97000927,0.89108300,0.98992336,0.83537215,0.91840607,0.89298385,0.91508281,0.97070020,0.97923279,0.96955156,0.97546262,0.90603787,0.89877075,0.96170044,0.97179621,0.94262534,0.87196469,0.93340588,0.88745552,0.95370722,0.97034812,0.98459989,0.84456325,0.94227844,0.81457442,0.92755830,0.92357242,0.96767926,0.95008689,0.97020125,0.96621740,0.94750154,0.98798043,0.97325265,0.85094738,0.95599735,0.95649809,0.94110447,0.95090288,0.88470793,0.86207545,0.98142737,0.91035104,0.96044075,0.93587148,0.98520923,0.89904296,0.93139178,0.91119242,0.97896129,0.89239407,0.93931359,0.90124482,0.89297301,0.00000000,0.98492682,0.98478532,0.90371597,0.96014982,0.92864770,0.95257062,0.95788062,0.82616478,0.93149376,0.97429460,0.93054116,0.94340098,0.97833300,0.97205263
