channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
41,0.34575576,0.38895631,,0.56745160,,0.02062107,0.27620533,,0.40685070,,0.61794281,0.68409503,0.64735806,,0.40122882,0.35644561,0.79165989,0.49481922,0.55651855,0.73660195,0.48822677,0.77443933,0.86833853,0.61477423,0.18525609,0.23142201,0.02858162,0.45102918,0.18046010,0.68236053,0.20701370,0.64488661,0.57775605,0.66924262,0.64558583,0.70578158,,0.76783919,,0.42107436,0.03847996,1.00000000,0.71633959,0.47605109,0.70339918,0.72178262,0.77091706,0.75334930,,0.54318905,0.11512464,0.65428019,0.14198373,0.62487662,0.55931759,0.85922086,0.54647654,0.58370715,0.58382118,0.44319677,0.73834866,0.81215441,0.59067667,0.22706264
42,0.21541277,0.56426203,,0.60161561,,0.07930168,0.25677913,,0.32141882,,0.72082704,0.82618380,0.71276355,,0.07989573,0.49519646,0.82473612,0.52791107,0.54419136,0.60774815,0.71694243,0.84187508,0.77319086,0.72605878,0.09411463,0.47889596,0.19560337,0.45619601,0.18079287,0.76001042,0.52050465,0.54666471,0.57052517,0.67606938,0.66039604,0.72875345,,0.84852135,,0.63155681,0.10395515,0.71633959,1.00000000,0.78535318,0.73192012,0.79591453,0.73580956,0.78251845,,0.74996340,0.18849596,0.76197684,0.09689614,0.78168368,0.57340169,0.80390841,0.44983315,0.70541775,0.70457375,0.09164090,0.75916433,0.82994294,0.67562878,0.67820120
43,0.31581038,0.40252107,,0.53998679,,0.04631492,0.32189816,,0.14855161,,0.64937955,0.59171075,0.57895517,,0.09948616,0.38513106,0.75454307,0.47058231,0.45510995,0.40920576,0.73746860,0.73072517,0.57155293,0.63133991,0.07076634,0.69006181,0.21270862,0.44057846,0.13181506,0.73297679,0.58020711,0.51540518,0.49829257,0.57413447,0.54164511,0.64419329,,0.78302151,,0.49900016,0.04240474,0.47605109,0.78535318,1.00000000,0.66318667,0.71003628,0.65709317,0.66001427,,0.47843474,0.33604163,0.70097840,0.12873475,0.71313250,0.51805115,0.61415792,0.35081261,0.74415028,0.61612010,0.15339589,0.60042167,0.75781441,0.62921202,0.70399338
44,0.35149646,0.51721358,,0.58058798,,0.14157231,0.22835737,,0.53784353,,0.63851273,0.79099584,0.63346857,,0.18191919,0.43208677,0.79313433,0.51717889,0.54172945,0.66548097,0.78489977,0.79645312,0.82640880,0.54907799,0.11154171,0.56101859,0.03114813,0.41247171,0.13683464,0.76026148,0.24490979,0.63356882,0.53202033,0.69194627,0.65035045,0.72957623,,0.82857335,,0.53538764,0.19710894,0.70339918,0.73192012,0.66318667,1.00000000,0.78224683,0.78719175,0.81839412,,0.60895824,0.10907385,0.78406608,0.06659184,0.74441659,0.57231694,0.79309344,0.22100335,0.59031379,0.63863182,0.11242756,0.78261399,0.84525418,0.64803529,0.44385207
45,0.36074430,0.65914160,,0.74379426,,0.04845802,0.19138566,,0.37139639,,0.76738799,0.75130188,0.78073949,,0.05410007,0.45590478,0.94193625,0.54044664,0.51997274,0.80676669,0.75937772,0.93794656,0.81127167,0.69757819,0.19010517,0.56828332,0.03016944,0.18988916,0.18543793,0.80899370,0.25735092,0.79418361,0.39373112,0.75477600,0.73623002,0.74889231,,0.88465744,,0.60363930,0.11943837,0.72178262,0.79591453,0.71003628,0.78224683,1.00000000,0.91360331,0.83930045,,0.57833338,0.35796100,0.90017879,0.09503356,0.87549329,0.70168740,0.85327089,0.34219354,0.60557353,0.83550149,0.08384426,0.83600134,0.94213104,0.80128586,0.43401060
46,0.35112384,0.70858693,,0.64063168,,0.02106322,0.24201655,,0.37185830,,0.79769415,0.66719747,0.74190331,,0.05114789,0.41166216,0.91653562,0.61924058,0.60414338,0.90364194,0.73417199,0.96743858,0.84834492,0.73256433,0.18234733,0.57204485,0.15395099,0.38378090,0.09555253,0.73761868,0.11787249,0.84448594,0.57940328,0.83350861,0.79163063,0.81558198,,0.92259383,,0.57401741,0.07058688,0.77091706,0.73580956,0.65709317,0.78719175,0.91360331,1.00000000,0.90005040,,0.48422104,0.40945765,0.91477740,0.06287427,0.88551760,0.64556247,0.91334385,0.33061349,0.50855303,0.74591041,0.05872159,0.91126466,0.96440852,0.73839951,0.37686288
47,0.18420163,0.66748965,,0.61936796,,0.05156551,0.23078398,,0.44093168,,0.84928548,0.73578990,0.72296870,,0.11870563,0.47681484,0.85241318,0.55982149,0.59412968,0.76421928,0.74172908,0.89633858,0.84069288,0.69223726,0.10632963,0.54328716,0.07497025,0.40293768,0.14886320,0.69438982,0.23311359,0.71492630,0.58142757,0.74141729,0.71551144,0.77903646,,0.87865627,,0.62956321,0.08073626,0.75334930,0.78251845,0.66001427,0.81839412,0.83930045,0.90005040,1.00000000,,0.59989578,0.24667281,0.84901428,0.08662014,0.81814581,0.59926939,0.89899492,0.33878851,0.59900463,0.70036018,0.07375142,0.95565462,0.89547050,0.67015088,0.42676139
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.09929316,0.43951935,,0.44257739,,0.30427545,0.11626099,,0.46237344,,0.56978410,0.82239068,0.55542171,,0.19510657,0.50993478,0.60952896,0.40693370,0.44331303,0.43788061,0.54676664,0.62190372,0.65401298,0.49618411,0.05800046,0.16592306,0.22640444,0.39142090,0.19729507,0.59198105,0.46273455,0.28719705,0.44090688,0.52437103,0.51302582,0.55948448,,0.63925266,,0.64128792,0.12104709,0.54318905,0.74996340,0.47843474,0.60895824,0.57833338,0.48422104,0.59989578,,1.00000000,0.14002919,0.60896087,0.06007522,0.59981215,0.42487687,0.58387172,0.33190131,0.58567172,0.52019477,0.25712669,0.56296849,0.62076175,0.46749362,0.38823882
50,0.17634614,0.49775416,,0.19477445,,0.05693557,0.05375563,,0.21493089,,0.35159284,0.09633979,0.21878925,,0.41927296,0.07957390,0.27510068,0.24427584,0.13586307,0.36351371,0.32101297,0.37372929,0.09454153,0.31605172,0.08248679,0.48072451,0.23872559,0.08198835,0.13996097,0.16749552,0.08747101,0.35074520,0.06223942,0.32701275,0.29449987,0.19471096,,0.28882796,,0.10277875,0.03485147,0.11512464,0.18849596,0.33604163,0.10907385,0.35796100,0.40945765,0.24667281,,0.14002919,1.00000000,0.43043721,0.17087385,0.43802160,0.18848017,0.23708911,0.14818969,0.06304853,0.29420686,0.35645616,0.31791604,0.31337672,0.26722234,0.22323224
51,0.28967059,0.77056909,,0.63787007,,0.13683707,0.23412305,,0.43045077,,0.83646035,0.73909748,0.72571099,,0.03080249,0.51244026,0.88501668,0.58810771,0.59583861,0.82995069,0.78370470,0.95294684,0.78553301,0.71417594,0.13533205,0.60600996,0.08315635,0.38679272,0.10001194,0.73668683,0.26213163,0.75454843,0.57645142,0.79368162,0.76616788,0.79911804,,0.91988856,,0.65987962,0.06288839,0.65428019,0.76197684,0.70097840,0.78406608,0.90017879,0.91477740,0.84901428,,0.60896087,0.43043721,1.00000000,0.07592215,0.97539413,0.62521160,0.87033850,0.21412688,0.52718318,0.75314593,0.02893627,0.85916531,0.93059945,0.72280478,0.43924433
52,0.11323606,0.13647670,,0.07656882,,0.10563667,0.85714447,,0.04761265,,0.08678843,0.09971373,0.07665859,,0.11677525,0.06477185,0.19374931,0.09516546,0.11212763,0.07668465,0.05807319,0.06166712,0.12546305,0.06866015,0.01442887,0.04959661,0.15256256,0.53880596,0.61402249,0.13584572,0.14957693,0.08494401,0.74988562,0.20848052,0.13506576,0.33811903,,0.26817924,,0.07319178,0.27663016,0.14198373,0.09689614,0.12873475,0.06659184,0.09503356,0.06287427,0.08662014,,0.06007522,0.17087385,0.07592215,1.00000000,0.07737163,0.06232442,0.11859427,0.24998713,0.23778433,0.11673632,0.06103353,0.06661362,0.08986838,0.08211918,0.03325093
53,0.32505918,0.70869339,,0.63136166,,0.11329207,0.26496994,,0.38213599,,0.81299436,0.74708420,0.70978963,,0.02926104,0.50732112,0.88083059,0.58258379,0.59908736,0.77640581,0.76430583,0.93131590,0.76395929,0.70871627,0.16281161,0.60928488,0.03105431,0.41450757,0.12225024,0.74757755,0.29787922,0.75134301,0.59519523,0.77123821,0.74917507,0.78253907,,0.91489279,,0.62731826,0.02703824,0.62487662,0.78168368,0.71313250,0.74441659,0.87549329,0.88551760,0.81814581,,0.59981215,0.43802160,0.97539413,0.07737163,1.00000000,0.61985612,0.84360713,0.24541044,0.58694446,0.73073411,0.09137715,0.81907308,0.91683125,0.71920270,0.44309765
54,0.29926014,0.36632743,,0.89543200,,0.02406615,0.25669718,,0.26152867,,0.54804194,0.55663359,0.85278630,,0.16222280,0.34773922,0.71711397,0.23886746,0.25237593,0.56584704,0.48762363,0.65881157,0.64011353,0.49068731,0.11075957,0.38547647,0.01710425,0.23855028,0.09269375,0.72824466,0.24219176,0.56540120,0.38310277,0.45829201,0.35777605,0.74287063,,0.67644280,,0.42280251,0.04095785,0.55931759,0.57340169,0.51805115,0.57231694,0.70168740,0.64556247,0.59926939,,0.42487687,0.18848017,0.62521160,0.06232442,0.61985612,1.00000000,0.62785327,0.31394809,0.52679014,0.82920963,0.05194334,0.57886547,0.67690277,0.87118220,0.27420157
55,0.34013200,0.59943819,,0.62562132,,0.05095449,0.28811407,,0.43015832,,0.77027833,0.74345064,0.72614801,,0.14431491,0.41261870,0.88867974,0.59692478,0.61778247,0.80786765,0.71219397,0.91689050,0.89072859,0.70163035,0.21462968,0.46816421,0.02798246,0.48139113,0.17670064,0.75972229,0.23142165,0.78717536,0.64027524,0.78512484,0.74637604,0.80868042,,0.90487564,,0.57710731,0.07790352,0.85922086,0.80390841,0.61415792,0.79309344,0.85327089,0.91334385,0.89899492,,0.58387172,0.23708911,0.87033850,0.11859427,0.84360713,0.62785327,1.00000000,0.44666392,0.63261789,0.69904667,0.20761019,0.88542938,0.93741786,0.69495898,0.37059689
56,0.28684688,0.09772161,,0.29750520,,0.13118818,0.29480863,,0.05571511,,0.15913525,0.34034812,0.34355581,,0.31435409,0.10983889,0.46133313,0.27856988,0.32800722,0.24329227,0.18750420,0.35608512,0.53829718,0.36753577,0.20817477,0.17497016,0.55720139,0.37193811,0.19208026,0.50688350,0.24423802,0.34710443,0.39274281,0.33737707,0.32698253,0.32728004,,0.40008271,,0.09046678,0.09000476,0.54647654,0.44983315,0.35081261,0.22100335,0.34219354,0.33061349,0.33878851,,0.33190131,0.14818969,0.21412688,0.24998713,0.24541044,0.31394809,0.44666392,1.00000000,0.61646402,0.26468861,0.23156579,0.29127634,0.43196332,0.30166239,0.25965261
57,0.31791610,0.10331136,,0.51569700,,0.03517975,0.35411516,,0.22489895,,0.50614381,0.70048344,0.54458427,,0.18241982,0.34962767,0.71068621,0.36985859,0.46590567,0.23091017,0.58932012,0.59891450,0.63867307,0.52336347,0.11473228,0.38935852,0.45372766,0.48939347,0.20482352,0.72934407,0.64997077,0.43619180,0.53726429,0.49520162,0.43874800,0.60282093,,0.70623618,,0.39155734,0.02228239,0.58370715,0.70541775,0.74415028,0.59031379,0.60557353,0.50855303,0.59900463,,0.58567172,0.06304853,0.52718318,0.23778433,0.58694446,0.52679014,0.63261789,0.61646402,1.00000000,0.53142548,0.08578897,0.50493425,0.67657965,0.58438945,0.52619386
58,0.20447683,0.58604777,,0.88714325,,0.04070199,0.15103295,,0.27499664,,0.66824198,0.63848948,0.90002406,,0.07367643,0.39767373,0.77970332,0.29129550,0.31229264,0.63760674,0.63513356,0.77559024,0.66173792,0.60191184,0.09444989,0.49401981,0.02196164,0.19295311,0.13700067,0.78679228,0.30245158,0.61389065,0.32018048,0.57445830,0.41850501,0.74744815,,0.75101805,,0.54666209,0.07891099,0.58382118,0.70457375,0.61612010,0.63863182,0.83550149,0.74591041,0.70036018,,0.52019477,0.29420686,0.75314593,0.11673632,0.73073411,0.82920963,0.69904667,0.26468861,0.53142548,1.00000000,0.04129143,0.70868134,0.77654487,0.89540172,0.45475882
59,0.01014900,0.04684639,,0.07792889,,0.07215083,0.10840042,,0.11341769,,0.03606454,0.24086505,0.07138830,,0.33741614,0.04522789,0.07119766,0.04983940,0.09938285,0.18579349,0.05861555,0.07993793,0.30059427,0.06922913,0.08656912,0.39163670,0.02432773,0.04024698,0.01893010,0.08529705,0.01690272,0.02076388,0.01981592,0.13449094,0.11253735,0.08693934,,0.02666540,,0.03597193,0.03607396,0.44319677,0.09164090,0.15339589,0.11242756,0.08384426,0.05872159,0.07375142,,0.25712669,0.35645616,0.02893627,0.06103353,0.09137715,0.05194334,0.20761019,0.23156579,0.08578897,0.04129143,1.00000000,0.05869790,0.09304314,0.01548825,0.14354907
60,0.12032434,0.74810010,,0.60050607,,0.05506215,0.17470431,,0.40004882,,0.87321186,0.70106810,0.73557389,,0.08597057,0.45767924,0.82414079,0.56232065,0.59194112,0.81346214,0.72417653,0.89534450,0.83516097,0.70761013,0.07629776,0.51960731,0.13028911,0.37119585,0.14697465,0.64743829,0.15976557,0.72099292,0.55920088,0.77367449,0.72549546,0.76305449,,0.84412163,,0.62034392,0.13081449,0.73834866,0.75916433,0.60042167,0.78261399,0.83600134,0.91126466,0.95565462,,0.56296849,0.31791604,0.85916531,0.06661362,0.81907308,0.57886547,0.88542938,0.29127634,0.50493425,0.70868134,0.05869790,1.00000000,0.86796230,0.64479458,0.46563452
61,0.39906591,0.64563799,,0.68193662,,0.05231024,0.30536950,,0.40302655,,0.77987647,0.79162049,0.77639258,,0.09264006,0.45924902,0.96784395,0.62991798,0.63347024,0.83803070,0.78841305,0.98348808,0.90526545,0.74568939,0.19950859,0.55272186,0.03673016,0.47712940,0.13177615,0.84251213,0.28257853,0.82137334,0.63868332,0.82909429,0.79858947,0.85259181,,0.97321665,,0.60086608,0.06029368,0.81215441,0.82994294,0.75781441,0.84525418,0.94213104,0.96440852,0.89547050,,0.62076175,0.31337672,0.93059945,0.08986838,0.91683125,0.67690277,0.93741786,0.43196332,0.67657965,0.77654487,0.09304314,0.86796230,1.00000000,0.78354371,0.46702179
62,0.34938413,0.44276083,,0.88534713,,0.03351767,0.28951684,,0.27185148,,0.62862337,0.61169553,0.87422097,,0.04156686,0.37848318,0.80246043,0.28453371,0.30062401,0.58885455,0.64049578,0.76610649,0.63757360,0.57560515,0.13534775,0.51986718,0.02992998,0.27530891,0.08702511,0.83509088,0.29643846,0.65035570,0.44932187,0.54203951,0.43315065,0.80691016,,0.77383494,,0.51450521,0.02569088,0.59067667,0.67562878,0.62921202,0.64803529,0.80128586,0.73839951,0.67015088,,0.46749362,0.26722234,0.72280478,0.08211918,0.71920270,0.87118220,0.69495898,0.30166239,0.58438945,0.89540172,0.01548825,0.64479458,0.78354371,1.00000000,0.37922150
63,0.07245205,0.34323931,,0.34706843,,0.02584582,0.10668854,,0.05589622,,0.48293933,0.40024823,0.40472156,,0.19817275,0.23179743,0.45311734,0.33189872,0.30296564,0.15399067,0.61760330,0.46884578,0.36088383,0.44639397,0.18242751,0.47667122,0.39083743,0.28102297,0.12794806,0.51650047,0.47650301,0.21205568,0.27829859,0.38947523,0.34270394,0.34810871,,0.49797535,,0.38233700,0.18360268,0.22706264,0.67820120,0.70399338,0.44385207,0.43401060,0.37686288,0.42676139,,0.38823882,0.22323224,0.43924433,0.03325093,0.44309765,0.27420157,0.37059689,0.25965261,0.52619386,0.45475882,0.14354907,0.46563452,0.46702179,0.37922150,1.00000000
