channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
10,0.10256100,0.16033340,0.11831240,0.39718074,0.21720764,0.08954733,0.07552638,0.14161670,0.06179504,0.04477363,1.00000000,0.03864786,0.05522547,0.20612510,0.31723464,0.13818727,0.16580778,0.02422526,0.27773026,0.05718166,0.04597768,0.09113234,0.18651246,0.07347034,0.03710283,0.03514335,0.03316268,0.24575317,0.03174010,0.18752842,0.03451586,0.04938019,0.10455896,0.06105208,0.13688767,0.17235023,0.03039057,0.03616646,0.10096605,0.05266728,0.04122551,0.13917562,0.13132122,0.17732862,0.13061437,0.19324753,0.02427386,0.13820241,0.08452885,0.07745530,0.34090504,0.10836336,0.02081252,0.03806941,0.04422505,0.06939551,0.03470256,0.15094467,0.04962942,0.11733066,0.09232312,0.05165593,0.02657560,0.12677795,0.05776563,0.07208572,0.03993808,0.12128774,0.03102471,0.05393443,0.03639778,0.12913665,0.05406012,0.11415588,0.07473881,0.02571370,0.05310198,0.04893110,0.07330827,0.07644102,0.12059987,0.03527102,0.02925888,0.22034793,0.11191392,0.42245364,0.04406297,0.04206911,0.13224211,0.06313512,0.16336074,0.04334141,0.16289547,0.02054425,0.18019545,0.04230208,0.05533934,0.06496275,0.07271943,0.08746129,0.14417782,0.18841904,0.21745947,0.04648212,0.13592780,0.08038501,0.02829840,0.04451121,0.07504389,0.07471079,0.03723111,0.03775735,0.13796359,0.07221204,0.10334381,0.12648696,0.08041349,0.03350312,0.07527258,0.08125611,0.06103752,0.30761006,0.11836940,0.10317378,0.22366130,0.13754573,0.12862569,0.10194306
11,0.06654394,0.03505890,0.03946587,0.03573626,0.04021379,0.03302124,0.14314172,0.03668001,0.04139773,0.05004589,0.03864786,1.00000000,0.06836154,0.10371882,0.11731000,0.07413800,0.03601680,0.01892355,0.03419428,0.08663367,0.07222396,0.06483335,0.06718484,0.01975237,0.18980038,0.02143124,0.05189352,0.02462180,0.20695527,0.14586726,0.03410783,0.01858091,0.28115505,0.11617802,0.08397815,0.03620416,0.19892088,0.11534837,0.02762777,0.03583822,0.04855195,0.05240108,0.04626424,0.14054373,0.02807018,0.13025114,0.02265238,0.18818492,0.02973937,0.14172028,0.12358466,0.02836718,0.03890701,0.08892033,0.02391209,0.05916703,0.07118693,0.03871697,0.03813056,0.09454879,0.04199973,0.02879923,0.02069752,0.04910133,0.03652872,0.10941368,0.03670349,0.09036466,0.06646727,0.01874776,0.06121639,0.01627867,0.04633400,0.25107178,0.09303275,0.15803632,0.06449212,0.03088275,0.09787254,0.06832469,0.01556052,0.03668192,0.01273545,0.03469858,0.18221948,0.02921783,0.09708875,0.02367214,0.04103209,0.09947787,0.01205334,0.06310003,0.02369607,0.02455133,0.04859662,0.02644688,0.07661016,0.11823176,0.07660133,0.09457003,0.15459633,0.03010766,0.02725278,0.03881729,0.08452608,0.18538699,0.02691123,0.05432644,0.08096357,0.07909861,0.02529510,0.10601608,0.03528637,0.03376847,0.04149967,0.05859363,0.09124970,0.05424479,0.01585528,0.05603994,0.10122070,0.03548055,0.04976252,0.03721090,0.02486587,0.07784463,0.09373107,0.03393878
12,0.33311847,0.07149841,0.01627862,0.05567029,0.03120526,0.03851313,0.03253904,0.07238398,0.22582245,0.06480362,0.05522547,0.06836154,1.00000000,0.02330197,0.07459131,0.09643640,0.06513705,0.06270785,0.14984423,0.06383412,0.02255108,0.03057002,0.20768940,0.12334541,0.21451280,0.02721675,0.24611628,0.02097099,0.06145505,0.02253272,0.05460593,0.02267710,0.15985480,0.15703720,0.10649838,0.05670142,0.01537867,0.09516919,0.10058809,0.02095879,0.07158021,0.02908508,0.26336125,0.03598239,0.13747227,0.03762751,0.22070602,0.01510067,0.06996187,0.04504668,0.05787829,0.06305905,0.02050899,0.04656676,0.03027290,0.35898763,0.10183857,0.16948891,0.01877052,0.11348206,0.05746751,0.10529447,0.04698324,0.02670669,0.02051921,0.02646571,0.04336891,0.04097382,0.03894415,0.01771961,0.03499214,0.07369573,0.04589997,0.07524171,0.02148644,0.02154110,0.02453454,0.08905120,0.10917987,0.01951048,0.06723416,0.02177168,0.08692585,0.06089141,0.02525173,0.05596485,0.02966823,0.04630535,0.05019052,0.30932659,0.06744336,0.11841889,0.03142425,0.02619797,0.22103441,0.00866884,0.08439933,0.19544488,0.04846025,0.05026859,0.02002501,0.09620494,0.03385399,0.13280925,0.32395416,0.03070835,0.02537912,0.06084238,0.01644046,0.02494776,0.01180099,0.02170806,0.11472615,0.01564243,0.19004989,0.18352988,0.05368695,0.03354386,0.01634992,0.03159312,0.04619418,0.18399215,0.11113095,0.01827375,0.03675651,0.03655948,0.02358163,0.01664962
13,0.04280630,0.27061987,0.08586596,0.06646660,0.15023236,0.10108050,0.04711212,0.04529062,0.05575985,0.12674388,0.20612510,0.10371882,0.02330197,1.00000000,0.08205871,0.02526421,0.03996627,0.02127875,0.04816898,0.03586511,0.04787921,0.13457298,0.01734578,0.10439596,0.10678580,0.08844274,0.04875900,0.11980166,0.03084881,0.02253962,0.12706360,0.08843512,0.10392674,0.21704739,0.14824849,0.05464216,0.10883579,0.06748171,0.02679666,0.01957618,0.10291825,0.07673801,0.02582590,0.10200863,0.02104198,0.22485283,0.03553917,0.01992176,0.02340414,0.01880579,0.13539861,0.09607166,0.02241274,0.02618308,0.09629929,0.03897432,0.03446832,0.03380871,0.03887077,0.05941162,0.14301267,0.15006313,0.13865003,0.08864622,0.01975033,0.15326065,0.06792907,0.09036393,0.13912942,0.11370946,0.02179709,0.05615670,0.07232574,0.11227501,0.02286240,0.02152241,0.03150637,0.09606571,0.01942590,0.10035208,0.02966353,0.06423751,0.05445540,0.02720134,0.03603724,0.08391652,0.04250476,0.06784528,0.09571117,0.09416221,0.01592076,0.16789822,0.04939757,0.03400982,0.11659469,0.07791291,0.03644125,0.03793342,0.04603126,0.12010892,0.21299332,0.07308553,0.10895859,0.06118967,0.10963607,0.08429885,0.08053659,0.01758169,0.03559917,0.12353823,0.02847865,0.15837972,0.02622181,0.07156813,0.05287713,0.06156314,0.07746004,0.03345710,0.02276525,0.04009125,0.20449430,0.07153537,0.04174685,0.11840694,0.10841131,0.08360817,0.04712170,0.05433933
14,0.03346946,0.14573044,0.05793017,0.20315096,0.11716628,0.09984039,0.20392689,0.22084361,0.05608398,0.03892619,0.31723464,0.11731000,0.07459131,0.08205871,1.00000000,0.14139727,0.10779983,0.12543491,0.06808655,0.10664111,0.02967197,0.04866843,0.12114190,0.07369423,0.13389131,0.12818772,0.10976567,0.08580165,0.29483408,0.37028590,0.02377135,0.03455149,0.15096897,0.07087792,0.04028563,0.09630277,0.07046247,0.02373725,0.02795237,0.03144919,0.15123782,0.11405034,0.15726632,0.07508948,0.08902235,0.10556101,0.03171923,0.11692040,0.07133251,0.01647963,0.13873520,0.09912066,0.02949395,0.07351877,0.06614895,0.13659039,0.08843434,0.07279458,0.03723313,0.05688217,0.03632801,0.04373397,0.03783982,0.01753836,0.03081037,0.08401118,0.02937254,0.25601310,0.02547950,0.07408193,0.02285693,0.06144537,0.02503182,0.10293975,0.17539650,0.02239999,0.05938707,0.06476759,0.04098424,0.08019862,0.16094416,0.05948522,0.14830470,0.28568149,0.32425880,0.32110214,0.07961924,0.07063363,0.16360065,0.13812289,0.14781258,0.08616094,0.13874051,0.02167440,0.12006399,0.03288339,0.02585841,0.10769143,0.04079038,0.23871997,0.06392587,0.11485650,0.04476638,0.17826004,0.03742798,0.26583064,0.07801835,0.11933453,0.04166073,0.03497169,0.09919406,0.21781582,0.09342308,0.07849886,0.16112635,0.08716641,0.04243581,0.05174232,0.04468805,0.05795848,0.05527829,0.23956248,0.10637757,0.09015271,0.16704486,0.10698643,0.11390352,0.04478917
15,0.20867722,0.01557836,0.19060299,0.25060242,0.11154506,0.26235911,0.02717781,0.12761003,0.35388067,0.17179090,0.13818727,0.07413800,0.09643640,0.02526421,0.14139727,1.00000000,0.08030916,0.03465986,0.50220907,0.05098594,0.02201952,0.07816543,0.05929452,0.18416137,0.26375335,0.02894688,0.23006323,0.15905769,0.05946446,0.25600722,0.03718123,0.04749054,0.14575692,0.13789693,0.05328534,0.01800873,0.14973709,0.04671928,0.02660392,0.04933333,0.27998680,0.31647682,0.39399701,0.14394979,0.21881367,0.10112181,0.15072045,0.23405567,0.11912201,0.05446409,0.02826352,0.16325888,0.02270443,0.15351108,0.08050654,0.29915398,0.10651083,0.01797582,0.05570086,0.16494609,0.23355541,0.23521861,0.12991115,0.08995853,0.07289933,0.11619116,0.13410805,0.27183807,0.10292557,0.04419235,0.13591149,0.17273942,0.23636389,0.03211392,0.03588564,0.05604365,0.13481358,0.07987099,0.08391690,0.15359962,0.10818492,0.10143335,0.06617375,0.26099381,0.33247435,0.25966999,0.18805481,0.14406168,0.02450404,0.04120682,0.01915445,0.02656657,0.03317926,0.14355239,0.12378936,0.03604237,0.05694836,0.10856572,0.20452671,0.11247583,0.05960160,0.11906058,0.06218199,0.14266238,0.03721493,0.30502751,0.17505258,0.06530794,0.05935834,0.30234092,0.09520839,0.13765500,0.18576583,0.12740579,0.14133331,0.07573783,0.08792666,0.04117636,0.03664286,0.25708121,0.08709978,0.47742355,0.18420735,0.02775492,0.13406414,0.02667444,0.05169907,0.15608160
16,0.15298951,0.12282851,0.03948147,0.02259042,0.10710897,0.10639623,0.02891304,0.03170768,0.03489605,0.03129215,0.16580778,0.03601680,0.06513705,0.03996627,0.10779983,0.08030916,1.00000000,0.22447832,0.13164988,0.03282938,0.04292671,0.06436774,0.05712992,0.05976336,0.04575240,0.04149854,0.08851014,0.15265627,0.03155910,0.08613528,0.03781170,0.03708619,0.08636668,0.03550872,0.02759990,0.04762036,0.05025576,0.02575756,0.07616235,0.02319541,0.04102217,0.09419314,0.12821628,0.05670466,0.06797285,0.02862886,0.02915793,0.17306527,0.05882772,0.19355041,0.07716450,0.19546098,0.02209055,0.03475672,0.05217739,0.10606189,0.02418930,0.03245906,0.01713945,0.05862101,0.07553843,0.05747942,0.03919987,0.01920575,0.05264829,0.05598714,0.01590653,0.07984777,0.01630913,0.11450650,0.11188877,0.04804734,0.02813409,0.05802803,0.03541059,0.16928913,0.01391614,0.11691006,0.06900601,0.02113410,0.02343436,0.02969510,0.02379406,0.04445764,0.07967380,0.25421587,0.02146590,0.04571221,0.09221029,0.02049032,0.02612201,0.01642053,0.05776140,0.09770182,0.04272287,0.02568473,0.03661992,0.04135261,0.07957289,0.02275237,0.03254613,0.06251504,0.02453268,0.04117725,0.03765815,0.02959554,0.10213907,0.10358149,0.08250116,0.06480040,0.04918893,0.02862003,0.06059279,0.09858869,0.03502758,0.08736867,0.07359114,0.02667058,0.12894136,0.10240659,0.01753439,0.05518155,0.10041268,0.08418980,0.01936287,0.02037966,0.22977884,0.05403128
17,0.11359856,0.02225392,0.02611724,0.02487914,0.06515075,0.04718089,0.04164006,0.09944664,0.01914927,0.04478668,0.02422526,0.01892355,0.06270785,0.02127875,0.12543491,0.03465986,0.22447832,1.00000000,0.10647781,0.06638625,0.01851101,0.12161713,0.05295497,0.04152072,0.11847906,0.07879029,0.03425122,0.03265266,0.11853474,0.08587264,0.02737531,0.02104319,0.12460162,0.11791058,0.06253325,0.01607924,0.05856402,0.07590885,0.18094121,0.04017605,0.05677521,0.03274347,0.08504748,0.03190792,0.10054569,0.10782614,0.08759779,0.17046826,0.03215004,0.04483483,0.01677083,0.01732267,0.02273534,0.07814465,0.06887175,0.10519283,0.03045206,0.07170871,0.02456694,0.11569770,0.06058149,0.01916710,0.01149829,0.11336733,0.01813200,0.11425819,0.03154938,0.04423401,0.02205182,0.02801199,0.04145836,0.02208592,0.01719243,0.08844458,0.02373290,0.09874909,0.03906484,0.03301918,0.07586771,0.03239682,0.04795775,0.05369678,0.02630629,0.03284699,0.05135363,0.06423484,0.03057216,0.03123927,0.01337224,0.15555908,0.02058586,0.05536048,0.03531417,0.27894711,0.05033350,0.04137077,0.02529514,0.03507422,0.09346415,0.08698201,0.20578414,0.02044733,0.05268445,0.27152449,0.10129970,0.05825537,0.14148104,0.10636242,0.11455743,0.04369915,0.04502257,0.07482980,0.09900686,0.06548525,0.06271402,0.05931943,0.02889847,0.02515127,0.02986039,0.03661775,0.05092730,0.07618707,0.06219425,0.02371810,0.02805506,0.07958004,0.03874750,0.02739358
18,0.21951170,0.05599412,0.28101379,0.28002143,0.11621746,0.24615595,0.12019625,0.13049698,0.27505887,0.07654408,0.27773026,0.03419428,0.14984423,0.04816898,0.06808655,0.50220907,0.13164988,0.10647781,1.00000000,0.10771906,0.04259257,0.15393522,0.14423189,0.20523462,0.24199910,0.02980557,0.22020680,0.14748988,0.19460306,0.17530473,0.04624768,0.13518256,0.05964341,0.20372030,0.14251611,0.08647854,0.14744020,0.04771420,0.07597980,0.05105274,0.25626212,0.42164513,0.31542090,0.27371404,0.08521682,0.11198069,0.23971517,0.14728534,0.19265714,0.13085410,0.11631867,0.23111917,0.06113029,0.21259728,0.04793450,0.30812699,0.18853870,0.11256473,0.05914714,0.23374401,0.27062237,0.13860348,0.16274223,0.16872166,0.04988360,0.13027456,0.03589812,0.21577394,0.16040190,0.02234896,0.15002659,0.15517756,0.19660079,0.06689754,0.03786793,0.03247059,0.19644296,0.04866866,0.16453972,0.22717533,0.09188792,0.12907930,0.13751221,0.23980279,0.19875655,0.28408843,0.06237559,0.11440749,0.04651767,0.07013392,0.02382458,0.02681615,0.05803222,0.21934943,0.06295334,0.05078907,0.07921824,0.17531250,0.17769805,0.16181961,0.07759126,0.27338308,0.13027546,0.05118602,0.10710539,0.24779245,0.13215664,0.04722792,0.05531462,0.30532211,0.12349835,0.11509988,0.31447935,0.20930278,0.20220014,0.11850599,0.18449846,0.02917950,0.05233894,0.19842115,0.05394058,0.50940120,0.21286654,0.03069794,0.19404685,0.07791600,0.08310071,0.20686866
19,0.03110445,0.09002072,0.07282072,0.09123574,0.06793121,0.12469813,0.03576314,0.06004943,0.09375088,0.02933142,0.05718166,0.08663367,0.06383412,0.03586511,0.10664111,0.05098594,0.03282938,0.06638625,0.10771906,1.00000000,0.02322322,0.03321350,0.14069070,0.14564134,0.04434377,0.12788779,0.04080705,0.09686013,0.04202587,0.03913388,0.07952858,0.06548411,0.07309778,0.06213016,0.07946070,0.09644924,0.06194933,0.14711329,0.03232092,0.03353063,0.07766422,0.04557049,0.11359332,0.09566052,0.07328644,0.05029476,0.04142629,0.08595301,0.04577651,0.03968046,0.04841951,0.18307480,0.17308307,0.02572465,0.05658126,0.06744700,0.04059738,0.04286089,0.09254362,0.10853302,0.07072553,0.08820310,0.08899865,0.01987920,0.06872192,0.04786050,0.16100302,0.04148820,0.09486680,0.09051813,0.05205767,0.19894269,0.02784691,0.02576780,0.06550391,0.07454485,0.11127540,0.05454811,0.11260450,0.02085252,0.12198181,0.03144047,0.03058016,0.03533171,0.05955184,0.06701215,0.09107745,0.02945847,0.15038472,0.08315232,0.11713713,0.14679943,0.23206764,0.08456277,0.10993333,0.05697767,0.26804000,0.13264942,0.08808896,0.05073627,0.04025856,0.08210197,0.06795111,0.03114440,0.03550830,0.08584346,0.08048514,0.02405045,0.03782253,0.04658052,0.03999753,0.09082727,0.08628072,0.04418684,0.08859953,0.05210910,0.08385015,0.01035181,0.16448978,0.03523070,0.04575161,0.11320575,0.11553970,0.07678753,0.07793550,0.09206930,0.02766519,0.02350777
20,0.04959583,0.07669978,0.01139162,0.10391006,0.07373919,0.01814131,0.01207384,0.01363786,0.01672522,0.01328617,0.04597768,0.07222396,0.02255108,0.04787921,0.02967197,0.02201952,0.04292671,0.01851101,0.04259257,0.02322322,1.00000000,0.01895634,0.07738198,0.01068633,0.07525542,0.01863057,0.06547447,0.02405981,0.04544131,0.03413241,0.01505048,0.01241414,0.08814870,0.02586552,0.05049004,0.06582569,0.02065199,0.05955318,0.07029787,0.02394064,0.03255738,0.02421234,0.01955606,0.22523020,0.03743884,0.05070688,0.02111104,0.03673959,0.00932010,0.03581917,0.07551262,0.01220438,0.01282804,0.04085497,0.00984964,0.02015847,0.02969497,0.14264873,0.01456726,0.02730492,0.02764239,0.01227748,0.00923892,0.02154217,0.01538604,0.10616679,0.02583827,0.02050401,0.01742350,0.01653650,0.03238084,0.01556949,0.01717033,0.06278841,0.02637167,0.00906665,0.01475440,0.04379351,0.34264958,0.01374988,0.02404157,0.01018544,0.01494049,0.03387577,0.06701487,0.12733066,0.04428827,0.01475302,0.01879665,0.01868666,0.03321070,0.03592489,0.01417878,0.00991991,0.10962721,0.02566756,0.05031833,0.13524270,0.01096663,0.01422915,0.08554059,0.04846527,0.03127987,0.05453023,0.03451307,0.03555773,0.01430503,0.01528057,0.02870740,0.04113722,0.02784440,0.03186986,0.03955547,0.01724867,0.33427525,0.08738075,0.01911736,0.01275183,0.02339158,0.11755508,0.05147769,0.01789750,0.03712178,0.05786105,0.02565348,0.01360819,0.08718555,0.02753269
21,0.02768379,0.14828888,0.03866582,0.14987895,0.02190875,0.02034811,0.04461981,0.05001215,0.05831755,0.04278268,0.09113234,0.06483335,0.03057002,0.13457298,0.04866843,0.07816543,0.06436774,0.12161713,0.15393522,0.03321350,0.01895634,1.00000000,0.04951443,0.19406655,0.07850812,0.12358338,0.01868078,0.09481320,0.01966561,0.02685863,0.02326662,0.13431039,0.03995030,0.10738783,0.10197543,0.03238487,0.25874865,0.03421064,0.01133926,0.01474704,0.04733153,0.06283511,0.11379080,0.06031719,0.03454506,0.01513968,0.04602160,0.05582896,0.10248966,0.12495010,0.08887903,0.08529482,0.08502587,0.01696542,0.02170756,0.02492701,0.05171771,0.05279866,0.01845470,0.19590767,0.07768559,0.09766062,0.09204200,0.02397821,0.01498734,0.01867293,0.13567755,0.09057505,0.07328904,0.03129335,0.03020926,0.08308196,0.08679464,0.01722369,0.10991162,0.26282859,0.17269546,0.04613064,0.10726974,0.09132667,0.06046176,0.05045089,0.06053320,0.14544198,0.03700068,0.05717886,0.04757180,0.05700401,0.02117067,0.02063067,0.02884435,0.10462053,0.14504671,0.20482494,0.05815729,0.06828864,0.03804380,0.04713586,0.13142058,0.04035889,0.09012133,0.01824226,0.02588503,0.07120281,0.06016526,0.07393923,0.18179974,0.03827336,0.15204012,0.04523722,0.02540534,0.07061192,0.02894281,0.11764426,0.02995344,0.02179151,0.04897412,0.02986766,0.02527095,0.01508482,0.05319612,0.17420220,0.15017386,0.03026976,0.08263796,0.06723287,0.05115698,0.20959213
22,0.16849890,0.14086400,0.13633336,0.07350767,0.02299293,0.10021771,0.04950650,0.05683232,0.11355421,0.07087977,0.18651246,0.06718484,0.20768940,0.01734578,0.12114190,0.05929452,0.05712992,0.05295497,0.14423189,0.14069070,0.07738198,0.04951443,1.00000000,0.08347075,0.27602831,0.02072176,0.12272908,0.12722868,0.06471534,0.13374951,0.02154620,0.09393927,0.21318793,0.18890077,0.29729858,0.19127148,0.03441067,0.21483631,0.16655478,0.06532238,0.03532600,0.02779039,0.16673815,0.23531264,0.30981624,0.04134638,0.13515645,0.06068149,0.09569688,0.08274737,0.10753873,0.09483614,0.03579588,0.14879265,0.08196299,0.26688713,0.13125938,0.09575990,0.07828213,0.17030129,0.06407920,0.07619730,0.01361893,0.10504177,0.02805998,0.02518284,0.11396220,0.02014248,0.15623733,0.02451191,0.06987611,0.19238934,0.05133864,0.16398025,0.16393481,0.02618418,0.05697565,0.15205407,0.31751668,0.09289584,0.34243739,0.03526275,0.17074123,0.28423813,0.01878222,0.11714532,0.12250851,0.02089734,0.05180769,0.07801141,0.31093907,0.30069268,0.15582599,0.10681367,0.16432802,0.09834070,0.20454925,0.31999993,0.07040156,0.12034933,0.11727459,0.33111304,0.08355036,0.14035560,0.17798677,0.02137483,0.05015003,0.01518888,0.06870536,0.03844962,0.04023993,0.08949107,0.26057780,0.07055771,0.14405039,0.06016524,0.03606591,0.11442094,0.03660819,0.02956705,0.02528616,0.32044873,0.15717566,0.11857148,0.06459090,0.17667989,0.03128794,0.09568428
23,0.06289234,0.03055178,0.05888493,0.07853977,0.01466944,0.07686715,0.14114231,0.03101803,0.17540002,0.05639530,0.07347034,0.01975237,0.12334541,0.10439596,0.07369423,0.18416137,0.05976336,0.04152072,0.20523462,0.14564134,0.01068633,0.19406655,0.08347075,1.00000000,0.06686115,0.04647712,0.04809795,0.06749119,0.03938801,0.03529238,0.08999131,0.09034832,0.03422596,0.22844176,0.07645358,0.02751640,0.04571121,0.04800543,0.05800801,0.18234742,0.16441600,0.13809592,0.09522539,0.10858504,0.03938852,0.03160786,0.06374358,0.03159542,0.02799891,0.04899821,0.06092515,0.09203231,0.02912094,0.06919695,0.07374926,0.09814093,0.03408738,0.06109594,0.21696901,0.03327271,0.15276691,0.20954387,0.02355745,0.02763235,0.16023067,0.02168729,0.07661660,0.12639758,0.02022892,0.01544166,0.01411337,0.06105555,0.09892896,0.03105943,0.10288757,0.07065578,0.02203637,0.02627506,0.07420041,0.09016192,0.05801683,0.16395253,0.02648591,0.06557287,0.07591876,0.09313250,0.01359971,0.40598100,0.02465405,0.04631184,0.06532717,0.09501696,0.17981894,0.13793263,0.05685039,0.06870939,0.07927432,0.06688881,0.10426636,0.14470330,0.05289202,0.06731628,0.02821216,0.01699199,0.08686282,0.08455741,0.02136396,0.07948810,0.11665359,0.12772565,0.03707770,0.12003078,0.27195010,0.02019890,0.03552603,0.01999239,0.02056135,0.03134693,0.02352806,0.05683210,0.04500585,0.16053966,0.04420468,0.02376313,0.13449487,0.03752104,0.03884348,0.09710638
24,0.13585499,0.03691310,0.09461807,0.02833965,0.10523105,0.10695792,0.15797862,0.07999658,0.17053828,0.37410319,0.03710283,0.18980038,0.21451280,0.10678580,0.13389131,0.26375335,0.04575240,0.11847906,0.24199910,0.04434377,0.07525542,0.07850812,0.27602831,0.06686115,1.00000000,0.05599837,0.30433795,0.14831701,0.27200168,0.13278055,0.05033015,0.05581321,0.23732184,0.10198343,0.13135222,0.02619423,0.04860888,0.21593204,0.17323409,0.03427771,0.06598344,0.08294155,0.12926613,0.27974063,0.16734955,0.03679887,0.13637704,0.09161724,0.13169730,0.05650947,0.11747028,0.08982460,0.02960872,0.30111238,0.11825982,0.29998416,0.11948457,0.02603193,0.03530114,0.18283112,0.14615010,0.13681190,0.05496656,0.11390954,0.05738496,0.03379793,0.06275450,0.03259260,0.22401413,0.03241399,0.11958464,0.12056702,0.07523343,0.21765372,0.05835306,0.03916123,0.06795853,0.11417621,0.19716999,0.07426345,0.03001774,0.04064090,0.11878338,0.11973111,0.04041759,0.02638525,0.16647072,0.04740306,0.08483993,0.15225109,0.05648496,0.08384766,0.03147879,0.19042453,0.04593366,0.04827470,0.16373041,0.33165359,0.13921830,0.03779966,0.19099954,0.15307948,0.07601449,0.18123546,0.14303979,0.03800698,0.03022537,0.02666685,0.06624219,0.04740748,0.07045700,0.05522800,0.17153259,0.03205328,0.10002605,0.13933709,0.05290281,0.11202336,0.02187247,0.05012986,0.05453368,0.12408347,0.15103236,0.07949533,0.04958390,0.10016738,0.03335471,0.05696345
25,0.01677034,0.22818077,0.15303028,0.02431469,0.03579292,0.04497135,0.03191784,0.08017679,0.14412645,0.06504925,0.03514335,0.02143124,0.02721675,0.08844274,0.12818772,0.02894688,0.04149854,0.07879029,0.02980557,0.12788779,0.01863057,0.12358338,0.02072176,0.04647712,0.05599837,1.00000000,0.10631315,0.06626978,0.02400193,0.03962211,0.02780774,0.02155058,0.04072690,0.03439019,0.01647153,0.05830546,0.01998767,0.07882610,0.02193495,0.01696970,0.02762827,0.09846298,0.05332997,0.02581727,0.05295844,0.05409582,0.02276935,0.02554801,0.02567899,0.13555630,0.07168774,0.10528996,0.03919984,0.02711827,0.15276076,0.01862525,0.03030474,0.02101503,0.08646272,0.02917660,0.05776100,0.01712903,0.12231858,0.25379235,0.02810452,0.04630828,0.01992290,0.03233355,0.08920420,0.04899421,0.04222609,0.02353444,0.14872169,0.18306217,0.02202920,0.03816038,0.10255164,0.15432999,0.04134594,0.09865309,0.03185182,0.02118865,0.12811598,0.08471636,0.10232526,0.06445181,0.04505850,0.02132821,0.02353229,0.02913186,0.06552801,0.10813652,0.05488361,0.04489296,0.03742516,0.08435665,0.02655784,0.03171787,0.03005807,0.07575041,0.02256620,0.04689385,0.10700847,0.07475716,0.02958285,0.02056943,0.06130002,0.08839357,0.08793139,0.02047346,0.24732545,0.10997038,0.03041539,0.07698753,0.04533704,0.05198037,0.16267449,0.02136612,0.09096731,0.09415417,0.05389595,0.02873369,0.11092191,0.04081983,0.02590063,0.05342025,0.02636196,0.06848355
26,0.14200482,0.10117697,0.15918915,0.03801931,0.04354614,0.06387598,0.02948865,0.23217237,0.30529362,0.16130167,0.03316268,0.05189352,0.24611628,0.04875900,0.10976567,0.23006323,0.08851014,0.03425122,0.22020680,0.04080705,0.06547447,0.01868078,0.12272908,0.04809795,0.30433795,0.10631315,1.00000000,0.16705221,0.12772232,0.03823276,0.04941465,0.04789963,0.07213974,0.14327595,0.09471867,0.01183342,0.01748291,0.03345405,0.10387982,0.02269343,0.19950397,0.11622366,0.16147658,0.14010829,0.09085965,0.07424988,0.06346788,0.03001309,0.06218938,0.07420840,0.01665750,0.02094744,0.05383956,0.03009764,0.08074657,0.28296465,0.09976201,0.02387676,0.02925842,0.05993900,0.15561754,0.18868637,0.15518869,0.02586026,0.03520006,0.04728153,0.02629500,0.03342257,0.02497171,0.03946730,0.01989741,0.02866287,0.10511154,0.07455416,0.02273789,0.02521622,0.05309607,0.03791691,0.12801972,0.02555335,0.02747104,0.10182478,0.30149293,0.02796657,0.03151270,0.17184807,0.01589702,0.09654416,0.10889377,0.04582788,0.05483137,0.01933512,0.04161172,0.02703991,0.08296108,0.08098304,0.04393160,0.25817090,0.09046611,0.05308899,0.07558594,0.04718954,0.07548189,0.15492612,0.06123384,0.11469641,0.01250010,0.02110372,0.15236181,0.05323501,0.11515042,0.04766389,0.06021044,0.06206062,0.19424853,0.08640906,0.22712649,0.02155953,0.05978942,0.02868820,0.03717269,0.19062521,0.06779988,0.02567705,0.07843968,0.02534471,0.10916539,0.05450852
