dataset_order,dataset_key,dataset_family,dataset_condition,source,standard_label,kind,id,label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
1,fr1_desk_clean,fr1_desk,clean,Step-Q:resnet_layer2_direct_c5_d108_d121,resnet_direct_coarse05,direct_coarse,3,resnet_layer2_direct_c5_d108_d121,"Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.","resnet:direct:layer2:108,121","[108, 121]",0,PASS,Completed the full matched RGB-D sequence,48.5437302319915,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.21505002707867732,0.2074180349723662,0.19670970243372116,0.33611101892737016,0.056782681468403054,13.958603747622222,13.576688851760526,19.489821909655973,0.01252403232519938,0.12374672097438569,0.6964237266914044,5.806120067684906,0.1495292437675456,0.13770767420014643,1.2198248182028204,0.14106302127510806,0.1293587981162768,1.2344470647021655,428,0.140925,0.129191,0.016247,571,2.766068,4.688693499999999,0,0.898,0.994,16270.0,0.01074,282,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_layer2_direct_c5_d108_d121/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_layer2_direct_c5_d108_d121/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_layer2_direct_c5_d108_d121/replicate_0.log,2026-08-23T12:26:13.361938+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine01_coarse01,c2f,7,resnet_c2f_a_fine01_coarse01,Step-R full-grid C2F-A; F1 × C1,"resnet:c2f:A:fine15,20,26,34:coarse41,60,67,108,121","[15, 20, 26, 34, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.359492714000226,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2242106626266245,0.21211632424365834,0.2060990579638838,0.364525098259964,0.07264355597593801,10.04681607921472,9.577812408921893,14.323787178467594,0.016531074566522985,0.34260283859620316,0.610324697237,8.207783462976078,0.2172065996066829,0.1976540431774822,1.0706121195393155,0.21096191934242214,0.190752878405994,1.088424430549078,431,0.211174,0.191069,0.020139,571,7.695874,9.941231,0,0.897,0.993,128500.0,0.006649,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse01/replicate_0.log,2026-08-26T03:35:35.821145+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine01_coarse02,c2f,8,resnet_c2f_a_fine01_coarse02,Step-R full-grid C2F-A; F1 × C2,"resnet:c2f:A:fine15,20,26,34:coarse60,67,108,121","[15, 20, 26, 34, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.64043981100258,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2190701203309642,0.2079320073984038,0.20161852050048024,0.35240246632348526,0.06896374352580692,10.0125421165971,9.585451219418868,13.962531448098328,0.016127371360126333,0.3317647466736575,0.6078451734585363,8.076306749822463,0.21221783721549828,0.19266153233384634,1.0688174743891328,0.2055388855339864,0.18543795552316153,1.0855526708787586,432,0.205748,0.18575,0.019583,571,7.704831,9.881067,0,0.897,0.993,129300.0,0.008165,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse02/replicate_0.log,2026-08-26T03:36:27.094306+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine01_coarse03,c2f,9,resnet_c2f_a_fine01_coarse03,Step-R full-grid C2F-A; F1 × C3,"resnet:c2f:A:fine15,20,26,34:coarse41,60,67,95,108,121","[15, 20, 26, 34, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.802532731999236,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.19740224383890942,0.1880375315875017,0.1870907230161589,0.35791525601750956,0.06007938570854032,10.207393251706842,9.75511284984135,15.408659035486583,0.01164611164350101,0.14480479691262618,0.7451562083134844,12.263372723111996,0.18524656034258105,0.16904185020486787,1.0871641136146675,0.17958350660166417,0.16220712148573083,1.1007122396929292,431,0.179713,0.162412,0.014149,571,7.701632,9.90413,0,0.897,0.993,257700.0,0.012223,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse03/replicate_0.log,2026-08-26T03:37:18.506543+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine01_coarse04,c2f,10,resnet_c2f_a_fine01_coarse04,Step-R full-grid C2F-A; F1 × C4,"resnet:c2f:A:fine15,20,26,34:coarse67,108,121","[15, 20, 26, 34, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.06444190299953,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2277569834539207,0.21513209007631745,0.2067049282522595,0.3590676491900564,0.07477584724645224,10.304088832755172,9.770480755904826,14.955275977318776,0.017320660950850317,0.36381397976493784,0.633129139543691,9.101772263931851,0.22166402433940355,0.20091065737487435,1.0662760130527504,0.21558985870697575,0.19500433220641308,1.0837349903397402,431,0.215811,0.195336,0.021065,571,7.729393,9.866895,0,0.897,0.993,181800.0,0.010816,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse04/replicate_0.log,2026-08-26T03:38:09.202350+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine01_coarse05,c2f,11,resnet_c2f_a_fine01_coarse05,Step-R full-grid C2F-A; F1 × C5,"resnet:c2f:A:fine15,20,26,34:coarse108,121","[15, 20, 26, 34, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.52494165400276,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.12236076783288552,0.11646004151070123,0.1256685615775851,0.184493445441404,0.03753952897918487,7.4598343228875565,6.93315735563599,12.543360165024556,0.008975811407566238,0.09482325790187968,0.5546652947848112,5.495035639349304,0.08871675960428212,0.07702397313960922,1.107793282311047,0.07787149432497545,0.0654824485760375,1.1146997599529305,431,0.077831,0.065461,0.010968,571,7.714999,9.8556575,0,0.896,0.993,206400.0,0.010419,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine01_coarse05/replicate_0.log,2026-08-26T03:39:00.353799+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine02_coarse01,c2f,12,resnet_c2f_a_fine02_coarse01,Step-R full-grid C2F-A; F2 × C1,"resnet:c2f:A:fine23,24,26,51,63:coarse41,60,67,108,121","[23, 24, 26, 51, 63, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.921701857994776,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.12578776151970417,0.11850354963763567,0.127194363498821,0.20185761642031608,0.04218376075480216,8.284167989840256,7.621754504543924,13.143026145495973,0.008739539177737796,0.07549729982904123,0.5498419933984847,5.0254056918688885,0.08766985869875149,0.07346735812738578,1.1162480551895855,0.07746036217033062,0.06556484930263548,1.121969479207119,427,0.077338,0.065428,0.010613,571,9.729802,12.2306745,0,0.898,0.993,56010.0,0.005524,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse01/replicate_0.log,2026-08-26T03:39:51.903965+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine02_coarse02,c2f,13,resnet_c2f_a_fine02_coarse02,Step-R full-grid C2F-A; F2 × C2,"resnet:c2f:A:fine23,24,26,51,63:coarse60,67,108,121","[23, 24, 26, 51, 63, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.90964917800011,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.22828387370294517,0.21672202110072616,0.2028978547002557,0.40866072249022356,0.0717293005879649,12.062414740568606,11.237734949128601,18.258644616090937,0.015730576539530305,0.31256356807055136,0.7207371226375242,9.598881982416497,0.2206494661201595,0.20066243297937766,1.0747099319985567,0.21509780253028143,0.19385319131607484,1.0924412601140658,428,0.215267,0.19412,0.019208,571,9.709107,12.219939,0,0.898,0.993,46890.0,0.02022,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse02/replicate_0.log,2026-08-26T03:40:43.438482+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine02_coarse03,c2f,14,resnet_c2f_a_fine02_coarse03,Step-R full-grid C2F-A; F2 × C3,"resnet:c2f:A:fine23,24,26,51,63:coarse41,60,67,95,108,121","[23, 24, 26, 51, 63, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.256337533995975,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.18791770411688413,0.17876383616510907,0.1944502802148599,0.2927837346449635,0.05793577823844988,9.73936979359223,9.523841120008768,12.59324730974548,0.011833219580711141,0.1525701204956028,0.6579889379830715,9.009741743156457,0.17155411382029004,0.15507959460581852,1.0987312797686344,0.16348299994311585,0.14559066380616653,1.113439688449824,431,0.163652,0.145833,0.01446,571,9.686764,12.225198500000001,0,0.898,0.993,64890.0,0.033854,16,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse03/replicate_0.log,2026-08-26T03:41:35.332227+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-Q:resnet_c2f_a_f2_c4_variant_negative,resnet_c2f_a_fine02_coarse04,c2f,8,resnet_c2f_a_f2_c4_variant_negative,C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121","[23, 24, 26, 51, 63, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.756356783997035,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.20621318658992419,0.19643792025615697,0.19925861562592892,0.31165699330452157,0.06273772237662605,10.168872214683091,9.846911793274707,13.733323015415468,0.01679740684819851,0.3486673593356975,0.6216599369270754,8.657516592931339,0.19464783958270085,0.1739192367160142,1.087242882375173,0.18723910889804196,0.1657904486834627,1.1039428854170477,431,0.187445,0.166103,0.02079,571,9.692682,12.2191105,0,0.899,0.993,59650.0,0.004662,8,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_f2_c4_variant_negative/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_f2_c4_variant_negative/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_f2_c4_variant_negative/replicate_0.log,2026-08-23T12:30:17.224564+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine02_coarse05,c2f,15,resnet_c2f_a_fine02_coarse05,Step-R full-grid C2F-A; F2 × C5,"resnet:c2f:A:fine23,24,26,51,63:coarse108,121","[23, 24, 26, 51, 63, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.70022631900065,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1945838477993709,0.18536717252936696,0.19208115872892764,0.30971927441508895,0.05917672830493964,9.49609873753217,9.25044962157701,12.329397405482172,0.015414501868091231,0.3106406193141006,0.5835951676066159,7.027659392552141,0.1799689003692651,0.16262384662945592,1.0951248138040222,0.17349153739268222,0.15453101026122992,1.1109467153215025,431,0.173672,0.154795,0.019121,571,9.688003,12.254134,0,0.896,0.993,45490.0,0.013855,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine02_coarse05/replicate_0.log,2026-08-26T03:42:26.658673+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine03_coarse01,c2f,16,resnet_c2f_a_fine03_coarse01,Step-R full-grid C2F-A; F3 × C1,"resnet:c2f:A:fine15,20,26,34,45,53:coarse41,60,67,108,121","[15, 20, 26, 34, 45, 53, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.96809983999992,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.12518280447982688,0.1180317831559621,0.13013420893542993,0.18468260989197072,0.04170410893974966,7.5211787310900995,6.998138353832514,12.65281282217948,0.008542970921862899,0.07138377663253591,0.5452170779076448,4.998349284204599,0.08998174275583576,0.07746751572018479,1.1117346691049936,0.07895910061722711,0.06649972993027241,1.1188591583657588,430,0.078885,0.066429,0.010423,571,11.908318,14.190975,0,0.897,0.993,18780.0,0.004277,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse01/replicate_0.log,2026-08-26T03:43:17.257045+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine03_coarse02,c2f,17,resnet_c2f_a_fine03_coarse02,Step-R full-grid C2F-A; F3 × C2,"resnet:c2f:A:fine15,20,26,34,45,53:coarse60,67,108,121","[15, 20, 26, 34, 45, 53, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.223326749997796,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.22324470463959806,0.21197215379438608,0.19560195027460753,0.41958153973465845,0.07004287376593356,11.179312313977839,10.437628509910082,16.93173295206406,0.012944224581316837,0.22935519262749465,0.6643225825848679,8.644417127185873,0.21646062277722686,0.19771448060547958,1.0692558791740732,0.21137864034653353,0.19099262296935496,1.0848588480599317,431,0.211514,0.191216,0.015488,571,11.86608,14.180247,0,0.897,0.993,12510.0,0.006613,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse02/replicate_0.log,2026-08-26T03:44:08.119298+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine03_coarse03,c2f,18,resnet_c2f_a_fine03_coarse03,Step-R full-grid C2F-A; F3 × C3,"resnet:c2f:A:fine15,20,26,34,45,53:coarse41,60,67,95,108,121","[15, 20, 26, 34, 45, 53, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.90840678100358,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2372320951579649,0.22315116510436064,0.21735149071228166,0.3850674614786209,0.08051474700701777,10.616522727857163,10.042907527837466,15.533787155799669,0.017352964580069245,0.3647176608145887,0.6263942403526022,8.83765987975424,0.23107492453472062,0.21093883852487633,1.0683476740489155,0.2261441689086503,0.20616624643331471,1.086852931718245,431,0.226367,0.206499,0.021106,571,11.884979,14.192953,0,0.898,0.993,19520.0,0.012818,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse03/replicate_0.log,2026-08-26T03:44:58.664379+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine03_coarse04,c2f,19,resnet_c2f_a_fine03_coarse04,Step-R full-grid C2F-A; F3 × C4,"resnet:c2f:A:fine15,20,26,34,45,53:coarse67,108,121","[15, 20, 26, 34, 45, 53, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.32722648300114,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.22530326188808622,0.21305259289267428,0.2062589497151238,0.35903464496751963,0.0732813242178385,10.44461454937198,9.915533463400095,15.066479030052832,0.016673265661494616,0.3463908108269981,0.6212167051734588,8.633566247436882,0.21838468173944756,0.19815828172875524,1.0703696417215762,0.21186236182836202,0.1914877426138334,1.0886658924049348,430,0.212081,0.191815,0.02033,571,11.877498,14.1983965,0,0.898,0.993,19680.0,0.007789,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.log,2026-08-26T03:45:48.628494+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine03_coarse05,c2f,20,resnet_c2f_a_fine03_coarse05,Step-R full-grid C2F-A; F3 × C5,"resnet:c2f:A:fine15,20,26,34,45,53:coarse108,121","[15, 20, 26, 34, 45, 53, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.75729666699772,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1273368260939866,0.12246129204659302,0.12842170844301837,0.18821239279662647,0.034898413000725985,7.567922278423697,7.170910445792365,12.347589988164192,0.009356511816373871,0.11449990189537974,0.5563389269090442,5.612201250196177,0.09408118510691903,0.08292441797427712,1.1100595132456985,0.0828360449004963,0.07069346826436282,1.1179602234787642,431,0.082824,0.070701,0.011474,571,11.895017,14.2273995,0,0.896,0.993,19270.0,0.006101,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.log,2026-08-26T03:46:39.015312+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine04_coarse01,c2f,21,resnet_c2f_a_fine04_coarse01,Step-R full-grid C2F-A; F4 × C1,"resnet:c2f:A:fine33,52:coarse41,60,67,108,121","[33, 52, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.15365389199724,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2512813896876194,0.2370732754695149,0.21520956881851783,0.45600127851531846,0.08329825245163774,10.943591982972173,10.702264946796646,14.81705975917258,0.01634938360339297,0.33445120230744624,0.5970705708670264,7.623168297132929,0.24871174614224237,0.23103197698732084,1.0448920063666056,0.24460866379252025,0.2270440044072826,1.0649500443963928,431,0.244833,0.227383,0.019486,571,2.12262,2.4801580000000003,0,0.897,0.993,19170.0,0.02486,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.log,2026-08-26T03:47:28.812252+00:00
1,fr1_desk_clean,fr1_desk,clean,Step-R:new,resnet_c2f_a_fine04_coarse02,c2f,22,resnet_c2f_a_fine04_coarse02,Step-R full-grid C2F-A; F4 × C2,"resnet:c2f:A:fine33,52:coarse60,67,108,121","[33, 52, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.13796172699949,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2556047121717572,0.24080057833028257,0.21876350284900187,0.4769656899893408,0.08572543589978572,11.007846118068645,10.524786567069233,16.338873433861977,0.015800925325004534,0.31370968836236085,0.6761071018840403,8.133065288861351,0.25398835014923976,0.23562478505551548,1.0356961754391172,0.25101815054566273,0.23260434857810808,1.0536020541057072,432,0.251205,0.232896,0.018696,571,2.127069,2.4797399999999996,0,0.897,0.993,16720.0,0.010319,8,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_clean/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.log,2026-08-26T03:48:18.583632+00:00
