label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
resnet_c2f_b_fine02_coarse06,"fine rank 2 (G5, source 10.4535cm) + coarse rank 6 (R4+Rstar, source 20.3798cm)","resnet|B|fine:23,24,26,51,63|coarse:37,74,119,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [23, 24, 26, 51, 63], ""coarse_layer"": ""layer2"", ""coarse"": [37, 74, 119, 121]}",0,PASS,Completed the full matched RGB-D sequence,51.21721375599736,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.18100043700742252,0.17215713243028272,0.16781387641550166,0.3318104473601934,0.05588452335181927,9.814153911348289,9.556287126234897,15.241128025353348,0.009673180544942957,0.06347134177672308,0.6972829875654373,9.775825341197908,0.16601344518971642,0.15364861813555025,1.0921621345515653,0.16023509448803017,0.1472493287358204,1.1069265935772914,423,0.160131,0.14715,0.01177,571,9.738017,515.4797365,0,0.895,0.993,475500.0,0.014757,75,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse06/replicate_0.log,2026-08-23T05:57:28.190906+00:00
resnet_c2f_b_fine03_coarse01,"fine rank 3 (G6, source 11.6218cm) + coarse rank 1 (G5+Lstar, source 12.6100cm)","resnet|B|fine:15,20,26,34,45,53|coarse:41,60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34, 45, 53], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.3325555800111,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17792353713788595,0.1708642653171177,0.1777798220384271,0.30362667054928927,0.04962043838277013,8.852053460419732,8.352167412910324,13.858066645546993,0.009619508689295708,0.10701814155907766,0.5478546326938312,4.883867726140772,0.15872619934417967,0.15059934641433978,1.103651052704468,0.15094674809841707,0.1406100643057273,1.117634877815711,430,0.150994,0.140698,0.012049,571,11.735651,7256.781006,0,0.895,0.992,195200.0,0.0039,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse01/replicate_0.log,2026-08-23T05:58:17.169682+00:00
resnet_c2f_b_fine03_coarse02,"fine rank 3 (G6, source 11.6218cm) + coarse rank 2 (G4, source 12.6714cm)","resnet|B|fine:15,20,26,34,45,53|coarse:60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34, 45, 53], ""coarse_layer"": ""layer2"", ""coarse"": [60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.75638022998464,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1683730069106808,0.1617415865027562,0.1701439106312773,0.2753540447332012,0.04678812511434496,9.243045201115432,8.776448675583607,14.477923439693347,0.009003101169125699,0.06393863878502783,0.5491111821696825,4.559446714012239,0.14712594428167106,0.13901201485554898,1.1054833657009255,0.1393159476956236,0.12919613011495976,1.1189201705401,430,0.139334,0.129242,0.011227,571,11.737573,11502.391113,0,0.895,0.992,45730.0,0.004038,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse02/replicate_0.log,2026-08-23T05:59:06.568898+00:00
resnet_c2f_b_fine03_coarse03,"fine rank 3 (G6, source 11.6218cm) + coarse rank 3 (G6, source 12.7413cm)","resnet|B|fine:15,20,26,34,45,53|coarse:41,60,67,95,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34, 45, 53], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 95, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.79471438599285,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.165149376909668,0.15786934854543735,0.16808292496537122,0.2686192486350537,0.04849314883043582,8.965943196294765,8.484933408272376,14.208955545783438,0.009049221862656288,0.07415612330543436,0.554845643250113,5.339309720197031,0.14210688308795952,0.13402697273197106,1.1086043780843498,0.13362237376238764,0.12383409484985457,1.1213136653963032,430,0.133628,0.123868,0.011424,571,11.736767,6117.7556155,0,0.895,0.992,61880.0,0.003914,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse03/replicate_0.log,2026-08-23T05:59:56.006166+00:00
resnet_c2f_b_fine03_coarse04,"fine rank 3 (G6, source 11.6218cm) + coarse rank 4 (G3, source 15.9524cm)","resnet|B|fine:15,20,26,34,45,53|coarse:67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34, 45, 53], ""coarse_layer"": ""layer2"", ""coarse"": [67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.50824784999713,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.15966734385637224,0.15328175190627105,0.1633148568118243,0.24844888111010327,0.04470307849235208,8.847904972199967,8.276082819401402,14.337244322708525,0.008992305381321083,0.06469177830761712,0.5550306713220454,4.748234294273184,0.13074341548767282,0.12266682192800649,1.1191727682285728,0.12324382183539927,0.1149299521827616,1.1315906475601394,429,0.123148,0.114852,0.011179,571,11.734042,5814.9729005,0,0.895,0.992,85690.0,0.003228,10,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse04/replicate_0.log,2026-08-23T06:00:45.184589+00:00
resnet_c2f_b_fine03_coarse05,"fine rank 3 (G6, source 11.6218cm) + coarse rank 5 (G2, source 16.6202cm)","resnet|B|fine:15,20,26,34,45,53|coarse:108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34, 45, 53], ""coarse_layer"": ""layer2"", ""coarse"": [108, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.256491336011095,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14665215212728128,0.13943294232902312,0.15511949757968108,0.22636625676748007,0.04544566334684274,9.399455694555725,8.72492588357216,15.565222665947887,0.009070981567062009,0.04409150439895229,0.5848650834000437,5.79570994832718,0.11964567287148567,0.10969492998070686,1.1090709361611923,0.10969015216297243,0.09868910071288538,1.1214023468698104,430,0.109538,0.098569,0.01188,571,11.736904,5081.851074,0,0.895,0.992,44130.0,0.002432,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse05/replicate_0.log,2026-08-23T06:01:35.088918+00:00
resnet_c2f_b_fine03_coarse06,"fine rank 3 (G6, source 11.6218cm) + coarse rank 6 (R4+Rstar, source 20.3798cm)","resnet|B|fine:15,20,26,34,45,53|coarse:37,74,119,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34, 45, 53], ""coarse_layer"": ""layer2"", ""coarse"": [37, 74, 119, 121]}",0,PASS,Completed the full matched RGB-D sequence,47.670457486994565,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1741944226164844,0.16741711715929428,0.17685552851017494,0.2923152952003804,0.04811658500726656,10.180864451659962,9.85878751134069,14.931605306055106,0.010213866100947471,0.12023444595735062,0.5401662136937677,2.870016799468374,0.15065633937765102,0.14258413072146006,1.1135627277098776,0.1431715878609973,0.13437470348981376,1.127906927462902,429,0.143149,0.134379,0.01274,571,11.73911,14462.9619145,0,0.895,0.992,38090.0,0.003901,6,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine03_coarse06/replicate_0.log,2026-08-23T06:02:23.423120+00:00
resnet_c2f_b_fine04_coarse01,"fine rank 4 (G2, source 13.9810cm) + coarse rank 1 (G5+Lstar, source 12.6100cm)","resnet|B|fine:33,52|coarse:41,60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.33595235898974,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17890683241661023,0.1727481134573246,0.1728312009444368,0.33449803255824184,0.046537554536958424,11.333764360835543,10.948972774469995,15.907590097218808,0.009215119762648686,0.060627649762967036,0.566017125674315,5.126199849732041,0.165223562972172,0.15427963745975753,1.087288760909882,0.15955786507969388,0.14714353011031464,1.0977204090791794,430,0.159616,0.147243,0.011134,571,2.176377,210.19210800000002,0,0.872,0.992,14560.0,0.003105,37,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse01/replicate_0.log,2026-08-23T06:03:12.399674+00:00
resnet_c2f_b_fine04_coarse02,"fine rank 4 (G2, source 13.9810cm) + coarse rank 2 (G4, source 12.6714cm)","resnet|B|fine:33,52|coarse:60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.53789410600439,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16821864325250643,0.16170500201527302,0.1693365291476526,0.2873586108131058,0.04635735390371823,11.032789911248454,10.490391556424692,15.833547291590824,0.010371225214239934,0.10178394043282621,0.5937159277104603,6.41842619004989,0.14636059800000492,0.13798658220069693,1.106959548749359,0.1424437203719847,0.13404061542108628,1.1174883105345776,430,0.142448,0.134065,0.012881,571,2.176039,204.95755,0,0.895,0.992,10890.0,0.007595,37,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse02/replicate_0.log,2026-08-23T06:04:01.604496+00:00
resnet_c2f_b_fine04_coarse03,"fine rank 4 (G2, source 13.9810cm) + coarse rank 3 (G6, source 12.7413cm)","resnet|B|fine:33,52|coarse:41,60,67,95,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 95, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.53785712600802,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1930015601177246,0.183574680643778,0.18536279761084865,0.3678424641893754,0.05958136314662985,10.532937417663275,10.363983716498037,14.899526988511044,0.010407314455414981,0.07890655321631208,0.7258062758090204,9.59876178718558,0.17828489840466918,0.16441479120983407,1.0949866613397352,0.17485864970911238,0.16047782198354824,1.1065022819827546,430,0.174865,0.160543,0.01293,571,2.176088,202.94059,0,0.895,0.992,15260.0,0.008895,37,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse03/replicate_0.log,2026-08-23T06:04:50.781766+00:00
resnet_c2f_b_fine04_coarse04,"fine rank 4 (G2, source 13.9810cm) + coarse rank 4 (G3, source 15.9524cm)","resnet|B|fine:33,52|coarse:67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.25798097101506,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1610725990417541,0.15396482342723217,0.16064989968267612,0.27531072414936264,0.04732034772787387,10.751094654115839,10.256731073383474,15.478490370001028,0.010313085063021397,0.10023828906903404,0.594408879101292,6.522119782074495,0.13466846111160374,0.1255048933276304,1.114504957500474,0.12999278135868642,0.12135119086877616,1.1245258683357042,430,0.129955,0.121327,0.012877,571,2.176754,184.0480805,0,0.895,0.992,15900.0,0.008875,37,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse04/replicate_0.log,2026-08-23T06:05:39.693527+00:00
resnet_c2f_b_fine04_coarse05,"fine rank 4 (G2, source 13.9810cm) + coarse rank 5 (G2, source 16.6202cm)","resnet|B|fine:33,52|coarse:108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.83650897399639,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17698388540474805,0.16839268738166266,0.1610145821226909,0.3415732544031982,0.054471997662492694,12.564753945380422,12.226277184925165,17.06211500767198,0.010344352410863051,0.0766040136268338,0.6291180876610656,6.63558194872652,0.1649531394861998,0.1530688537139158,1.08111913956675,0.1597971477113158,0.14619566627316988,1.091438826633631,430,0.159845,0.146281,0.013384,571,2.176982,113.004753,0,0.894,0.992,15740.0,0.005725,37,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse05/replicate_0.log,2026-08-23T06:06:29.187904+00:00
resnet_c2f_b_fine04_coarse06,"fine rank 4 (G2, source 13.9810cm) + coarse rank 6 (R4+Rstar, source 20.3798cm)","resnet|B|fine:33,52|coarse:37,74,119,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [37, 74, 119, 121]}",0,PASS,Completed the full matched RGB-D sequence,46.813192470988724,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16749956092899326,0.16097513765106566,0.16759655698929893,0.26985667652273104,0.04629371414810001,11.469992098977993,10.95627048133126,16.537950814538497,0.010414275327186797,0.08809348611920756,0.5960109334879312,5.0971636069774116,0.14349847408613758,0.13611274081575636,1.1118720922153522,0.13955649336839077,0.13207495489996132,1.1240402533075269,428,0.139527,0.132059,0.013313,571,2.176774,365.242661,0,0.895,0.992,26630.0,0.004422,37,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine04_coarse06/replicate_0.log,2026-08-23T06:07:16.652458+00:00
resnet_c2f_b_fine05_coarse01,"fine rank 5 (historical-correlation H4, source 14.0623cm) + coarse rank 1 (G5+Lstar, source 12.6100cm)","resnet|B|fine:5,6,24,29|coarse:41,60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [5, 6, 24, 29], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 108, 121]}",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,42.40225641298457,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,7.776454,6343.488183399984,1,0.0,0.993,30160.0,0.003204,0,,,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse01/replicate_0.log,2026-08-23T06:07:59.096748+00:00
resnet_c2f_b_fine05_coarse02,"fine rank 5 (historical-correlation H4, source 14.0623cm) + coarse rank 2 (G4, source 12.6714cm)","resnet|B|fine:5,6,24,29|coarse:60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [5, 6, 24, 29], ""coarse_layer"": ""layer2"", ""coarse"": [60, 67, 108, 121]}",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,41.99468456101022,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,7.771372,6832.530858999976,1,0.0,0.993,28850.0,0.003196,0,,,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse02/replicate_0.log,2026-08-23T06:08:41.128690+00:00
resnet_c2f_b_fine05_coarse03,"fine rank 5 (historical-correlation H4, source 14.0623cm) + coarse rank 3 (G6, source 12.7413cm)","resnet|B|fine:5,6,24,29|coarse:41,60,67,95,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [5, 6, 24, 29], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 95, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.08096497601946,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.18953479831509368,0.1804245648126171,0.1766153289290069,0.3653242357653488,0.05805528558642163,10.083810953669097,9.892059914359633,14.8654432443462,0.010349438796849554,0.11193326996068118,0.7170257348104788,10.955380679398319,0.17193870885222645,0.15969912115151613,1.1030825802006252,0.16857536073508347,0.15575056970802992,1.1157455919657584,429,0.168526,0.155751,0.012805,571,7.731876,8338.2680665,0,0.896,0.992,45560.0,0.004062,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse03/replicate_0.log,2026-08-23T06:09:29.866163+00:00
resnet_c2f_b_fine05_coarse04,"fine rank 5 (historical-correlation H4, source 14.0623cm) + coarse rank 4 (G3, source 15.9524cm)","resnet|B|fine:5,6,24,29|coarse:67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [5, 6, 24, 29], ""coarse_layer"": ""layer2"", ""coarse"": [67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,48.92466368500027,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1528544352289593,0.14569808558084205,0.14735931468272,0.24258751065121237,0.04622278904654875,9.485897304916252,8.85878003134369,15.862863320752286,0.009352929701237904,0.08222248526308591,0.5572258571016039,4.450648046518715,0.1201464006108493,0.11130239516637457,1.123079810978864,0.11529714269498416,0.10745192884159246,1.1334992088130362,431,0.115108,0.107274,0.011613,571,7.751552,7526.6699215,0,0.897,0.992,26870.0,0.004052,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse04/replicate_0.log,2026-08-23T06:10:19.432801+00:00
resnet_c2f_b_fine05_coarse05,"fine rank 5 (historical-correlation H4, source 14.0623cm) + coarse rank 5 (G2, source 16.6202cm)","resnet|B|fine:5,6,24,29|coarse:108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [5, 6, 24, 29], ""coarse_layer"": ""layer2"", ""coarse"": [108, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.090186679008184,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.15413184431868132,0.14508155470922252,0.13908431198837437,0.27124524582710213,0.05203813905428486,11.130115430306422,10.306700103456228,17.626689339577577,0.00931826226890112,0.0612531677518076,0.5827721577952922,5.561449437977808,0.11960479256595939,0.11093729784803383,1.127064439177932,0.11880607485311306,0.11204208497688595,1.1365291452216475,429,0.118525,0.111759,0.012266,571,7.780797,6336.412597500001,0,0.897,0.992,58570.0,0.003942,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine05_coarse05/replicate_0.log,2026-08-23T06:11:09.166973+00:00
