channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
97,0.03561453,0.03656531,0.12636077,0.03847119,0.07893173,0.12099655,0.03959013,0.03471620,0.22314805,0.09252746,0.06496275,0.11823176,0.19544488,0.03793342,0.11402684,0.10856572,0.04135261,0.03507422,0.17531250,0.13928196,0.13524270,0.04713586,0.32120520,0.06688881,0.35028601,0.03171787,0.25817090,0.24110165,0.23362693,0.02948206,0.08783308,0.03683062,0.18560866,0.20477274,0.15795819,0.07399459,0.04664867,0.07936151,0.12315651,0.04230203,0.12166199,0.16204494,0.13425188,0.33024102,0.11408628,0.06691119,0.10509273,0.11942368,0.08278276,0.08014723,0.05724166,0.13814139,0.04488204,0.14554296,0.06196038,0.28515446,0.04359405,0.06447092,0.03592259,0.27743569,0.15728435,0.11408911,0.03605893,0.14295056,0.06414900,0.01838327,0.12645943,0.05303816,0.13890803,0.03971513,0.15538567,0.16101721,0.14740014,0.08665083,0.05523989,0.03883068,0.08865570,0.10396689,0.35938162,0.10903891,0.17442936,0.05092060,0.22534913,0.05348387,0.06786111,0.10755263,0.18567488,0.03931662,0.11483182,0.03891601,0.15974350,0.11998159,0.07497079,0.04627689,0.06916875,0.04300163,0.32567292,1.00000000,0.11806569,0.06000642,0.07898057,0.13642177,0.02967536,0.09650455,0.06130541,0.02762697,0.01650660,0.08721296,0.07846881,0.04784741,0.09582324,0.04459801,0.15612292,0.04909713,0.25302827,0.14638802,0.09978233,0.06743230,0.03090140,0.06289838,0.04136202,0.25831264,0.10626061,0.03637421,0.12060861,0.13142549,0.11005092,0.08991045
98,0.05065900,0.02107919,0.09736985,0.08761324,0.04393229,0.15381423,0.03975873,0.12848781,0.09536961,0.16463813,0.07271943,0.07660133,0.04846025,0.04603126,0.04079038,0.20452671,0.07957289,0.09346415,0.17769805,0.08808896,0.01096663,0.13142058,0.07040156,0.10426636,0.13921830,0.03005807,0.09046611,0.12237678,0.07093236,0.06557712,0.04125914,0.05601822,0.04172015,0.13055825,0.06906537,0.14793471,0.23386467,0.05806349,0.05345329,0.03072261,0.06558363,0.32635140,0.12384177,0.11141282,0.12202917,0.04850685,0.02780135,0.11662345,0.11919299,0.12683131,0.04857646,0.10476896,0.05877274,0.05468027,0.05059177,0.10889691,0.03924536,0.01874460,0.03188907,0.12114893,0.07664587,0.10804890,0.07919128,0.06979656,0.07747294,0.02801939,0.06759966,0.10118759,0.04045653,0.06894082,0.07770264,0.05383516,0.07072416,0.03848270,0.06864886,0.08885480,0.14220101,0.09290783,0.03286936,0.11799705,0.03380749,0.03737138,0.07587679,0.12425314,0.19837698,0.07926200,0.04251341,0.07549004,0.08055800,0.05627244,0.09594035,0.03975157,0.02608515,0.15784058,0.02099045,0.06033158,0.07714142,0.11806569,1.00000000,0.04336291,0.03809423,0.05965994,0.02453694,0.08360696,0.03467030,0.09805816,0.14891785,0.09434663,0.08094821,0.21340485,0.02358819,0.02214924,0.08088963,0.11529206,0.04277334,0.02721562,0.03153010,0.04065836,0.06131341,0.13259773,0.04642049,0.15103450,0.03108322,0.05135943,0.08345885,0.05082574,0.02904986,0.07018526
99,0.07256333,0.01749511,0.28301108,0.14310709,0.11124604,0.23480041,0.10288009,0.08790690,0.04039504,0.06549229,0.09932075,0.13147324,0.05560505,0.12927344,0.25532487,0.11247583,0.02275237,0.08698201,0.19055860,0.05073627,0.01422915,0.04035889,0.12034933,0.14530569,0.03779966,0.08071794,0.06705268,0.03767803,0.09930547,0.23084116,0.23943427,0.22107363,0.14888696,0.28426445,0.04172485,0.18244779,0.25509724,0.06517532,0.07964446,0.11128351,0.18779841,0.16697380,0.10904120,0.06541327,0.10529608,0.06008086,0.04092601,0.15219334,0.10655189,0.14577463,0.05095375,0.11720283,0.03468543,0.02381311,0.06665159,0.05195819,0.07097532,0.03205034,0.14539593,0.04801308,0.12499663,0.12452352,0.11385950,0.06369736,0.05645475,0.14239618,0.07454604,0.03301016,0.21704908,0.09259419,0.06843548,0.04381672,0.06842288,0.08863240,0.09415696,0.09528507,0.21693186,0.04913606,0.05268592,0.26917285,0.08225032,0.12864804,0.06289235,0.17248261,0.16939011,0.10324772,0.11593528,0.23079205,0.11904971,0.05689974,0.04211399,0.05541787,0.07497258,0.03895244,0.03498245,0.13921922,0.09202270,0.06000642,0.04336291,1.00000000,0.07055279,0.40031010,0.08212049,0.05303541,0.05654147,0.16262577,0.17422833,0.08215156,0.06360078,0.05583260,0.07508622,0.42833129,0.08297060,0.14133450,0.06458408,0.03257266,0.11549276,0.06333832,0.03249507,0.07516834,0.13347802,0.13759355,0.11442906,0.03678514,0.07357939,0.02868296,0.07311849,0.26171613
100,0.10829273,0.05026674,0.01826952,0.02732592,0.05797651,0.02823906,0.19938046,0.14982112,0.08029410,0.06021007,0.14417782,0.15459633,0.02002501,0.21299332,0.06900605,0.06277778,0.03254613,0.20612046,0.07919328,0.04025856,0.08554059,0.09012133,0.11727459,0.05796308,0.19099954,0.02256620,0.08978875,0.11242504,0.20505624,0.11023597,0.05042334,0.02163558,0.32290232,0.06775221,0.06832076,0.02781987,0.06905922,0.21662714,0.14564937,0.02176306,0.08392607,0.04407907,0.02109754,0.12062864,0.07105668,0.24570808,0.03072492,0.02334366,0.03108658,0.01367303,0.09837188,0.02284309,0.05614740,0.12228389,0.03460540,0.06968147,0.02246638,0.12562694,0.06053853,0.07633028,0.04347702,0.04193030,0.02244528,0.13585123,0.02699863,0.01734774,0.05367004,0.03354552,0.02233854,0.01563398,0.02440361,0.02650317,0.05254407,0.15432614,0.05732109,0.01794074,0.02800587,0.06211603,0.16659120,0.01458756,0.06771769,0.02370093,0.07126009,0.06481543,0.16255668,0.05318702,0.07009320,0.04294891,0.01771126,0.17305674,0.04562384,0.06827703,0.07936863,0.09206051,0.09989840,0.05333389,0.04880757,0.07898057,0.03809423,0.07055279,1.00000000,0.07911628,0.08586285,0.12193585,0.13502654,0.19804171,0.13660693,0.06845254,0.23232371,0.03580496,0.03688136,0.11920026,0.08208165,0.01857265,0.06216865,0.07385880,0.02643147,0.05024878,0.10393307,0.17992961,0.13456985,0.03584652,0.03285500,0.11940468,0.01860892,0.07703300,0.08315018,0.03765411
101,0.19108672,0.02952814,0.23278959,0.18137857,0.05753916,0.18527269,0.02533374,0.02099019,0.06303966,0.07781777,0.18841904,0.03010766,0.09620494,0.08889461,0.12090859,0.11906058,0.06251504,0.02044733,0.29409280,0.08210197,0.04846527,0.01824226,0.33111304,0.06737492,0.15307948,0.04965671,0.04718954,0.10625584,0.10450767,0.02979557,0.09951872,0.19040978,0.03834233,0.18201005,0.22149815,0.23252633,0.08751093,0.15565215,0.14286357,0.08372696,0.13711584,0.10064310,0.16184923,0.15203848,0.24489585,0.06642118,0.09652954,0.18421307,0.11366928,0.20307192,0.08439931,0.16460896,0.05223496,0.16299948,0.07327345,0.18121818,0.09183362,0.07931378,0.12176125,0.09727015,0.07984503,0.11981482,0.08209530,0.11757182,0.05766396,0.12416665,0.08390741,0.04354934,0.30645740,0.02552989,0.12368651,0.14892837,0.08090325,0.06016427,0.07419873,0.02890181,0.14506906,0.10834210,0.17761049,0.29325026,0.17563099,0.07321189,0.11138397,0.26048136,0.05776839,0.11433318,0.07167775,0.11638162,0.04929956,0.06924376,0.12143123,0.07567596,0.11853392,0.08837475,0.09019540,0.16755545,0.14867640,0.13642177,0.05965994,0.40031010,0.07911628,1.00000000,0.07801220,0.04278076,0.10970119,0.07230584,0.10407615,0.03680546,0.16410233,0.06077989,0.02853159,0.18680371,0.13466279,0.08964897,0.09661750,0.16294742,0.03097885,0.04689424,0.01062794,0.04261760,0.05193164,0.22878498,0.12251978,0.06343266,0.04172516,0.11034729,0.03977939,0.24007224
102,0.06294918,0.17727101,0.04319351,0.18449923,0.02876515,0.02732885,0.01517910,0.16839887,0.14940213,0.11090362,0.22769707,0.02725278,0.04436073,0.11815241,0.06103196,0.06218199,0.02453268,0.05268445,0.13128573,0.07045653,0.03127987,0.02617746,0.09999487,0.02821216,0.08503568,0.10700847,0.07548189,0.12649806,0.05486146,0.09881773,0.07118674,0.02550647,0.02080986,0.03306960,0.01891670,0.01495690,0.02824572,0.08455209,0.01814749,0.05718315,0.07626490,0.06272809,0.02145666,0.03998959,0.05047563,0.36277348,0.01587724,0.06471781,0.05815280,0.06414589,0.12560692,0.02289446,0.02212005,0.02583295,0.05277004,0.09167095,0.07902566,0.14050932,0.06098813,0.02823146,0.08771739,0.03220260,0.07428035,0.18530065,0.04906674,0.10187797,0.09915265,0.09244253,0.11570172,0.01988378,0.02177386,0.02747880,0.13286269,0.02130443,0.05928867,0.03175712,0.03025467,0.10240421,0.06824073,0.03924485,0.01696747,0.08097473,0.03542854,0.06961446,0.02366144,0.15336841,0.09296373,0.06209528,0.08656931,0.04380488,0.03648919,0.05953153,0.04395367,0.03828564,0.02063404,0.08690664,0.04971011,0.02967536,0.02453694,0.08212049,0.08586285,0.07801220,1.00000000,0.03381561,0.05178636,0.08920021,0.03945099,0.05932612,0.03397299,0.08783633,0.08711427,0.15242150,0.03348864,0.04517832,0.07998021,0.05511254,0.08215605,0.03839250,0.01771539,0.03539868,0.02857161,0.14830935,0.02340511,0.03780867,0.05692465,0.03847953,0.07406573,0.05387832
103,0.06084483,0.06602094,0.03509884,0.10158709,0.04076205,0.04487115,0.07352887,0.21633773,0.04858585,0.05421364,0.05433179,0.03881729,0.13280925,0.06118967,0.19147417,0.16552870,0.04117725,0.27550220,0.06802516,0.03423904,0.05453023,0.07120281,0.14035560,0.01699199,0.18123546,0.08208364,0.15492612,0.01582738,0.10631178,0.16633666,0.03183416,0.05336341,0.23182896,0.06371157,0.07852918,0.02510436,0.06616887,0.14461733,0.29110128,0.03634059,0.15688315,0.26336735,0.07629218,0.03152904,0.05316203,0.04186970,0.03025456,0.11655890,0.06809290,0.08837337,0.02617017,0.06879561,0.03143560,0.05425836,0.14742208,0.12163614,0.01838493,0.02372932,0.07131754,0.03821104,0.06007051,0.06613056,0.01708779,0.03172353,0.03806890,0.06114472,0.08060552,0.17439494,0.02662921,0.10746831,0.07723676,0.03979649,0.02572984,0.08251251,0.02779652,0.02403856,0.04666140,0.05332292,0.15465102,0.04614376,0.04092712,0.18020147,0.09530118,0.08920823,0.24963550,0.03168392,0.09526369,0.05374806,0.10085745,0.15956007,0.03553153,0.08967061,0.02360235,0.07832076,0.10328689,0.03130212,0.02352713,0.09650455,0.08360696,0.05303541,0.12193585,0.04278076,0.03381561,1.00000000,0.07660557,0.19732681,0.19104861,0.03618596,0.03249524,0.16562231,0.04825900,0.09698996,0.05171389,0.07171683,0.07118738,0.06508958,0.03336630,0.07117589,0.03779127,0.17901391,0.08875328,0.10005787,0.08207557,0.11478491,0.04005049,0.04607953,0.12590089,0.02440407
104,0.50179940,0.15961874,0.02211535,0.14377728,0.02641482,0.01594039,0.02778515,0.01939437,0.02737436,0.03100410,0.13592780,0.08452608,0.32395416,0.10963607,0.03742798,0.03721493,0.03765815,0.10129970,0.10710539,0.03550830,0.04180150,0.06016526,0.17798677,0.08686282,0.14303979,0.02958285,0.06123384,0.12398298,0.14814720,0.15440579,0.07398584,0.02126136,0.12331248,0.15946087,0.14668606,0.09620929,0.04334749,0.13780886,0.07109389,0.01699390,0.05843242,0.02801559,0.25703594,0.05780485,0.15953515,0.07755717,0.03285939,0.02230212,0.04068897,0.02506740,0.10390852,0.03923419,0.00932478,0.08701102,0.04024927,0.03929066,0.11154719,0.44190660,0.02724117,0.16043949,0.04020354,0.09345336,0.04868655,0.06047080,0.02454428,0.01928425,0.04204652,0.01394921,0.03151527,0.04134210,0.01644629,0.09132385,0.02234167,0.11882214,0.04542452,0.02787905,0.01559469,0.08324832,0.05500904,0.01683458,0.17662825,0.02054258,0.04683380,0.15049516,0.06383616,0.04263675,0.07401390,0.05810465,0.06049043,0.22492446,0.09647765,0.19487730,0.14118057,0.10544530,0.16158617,0.03991484,0.07268132,0.06130541,0.03467030,0.05654147,0.13502654,0.10970119,0.05178636,0.07660557,1.00000000,0.02660615,0.07993576,0.05664347,0.06206440,0.04613130,0.02090266,0.04547627,0.16949293,0.01479080,0.14272824,0.19986558,0.04582069,0.03400964,0.03205580,0.05125384,0.08321056,0.26594013,0.10704364,0.04315635,0.15277937,0.09629899,0.03850118,0.01917081
105,0.08241817,0.01762020,0.15253726,0.16185221,0.08856553,0.16631696,0.08363314,0.12616482,0.23369017,0.07254590,0.09468658,0.18538699,0.05285269,0.08429885,0.26610413,0.33746523,0.03704533,0.05825537,0.28006154,0.08584346,0.03555773,0.09681135,0.02137483,0.09514499,0.03800698,0.02056943,0.13581356,0.11846335,0.06440514,0.40857333,0.02595107,0.03781774,0.35565257,0.04193647,0.01961867,0.05130001,0.30097356,0.04205170,0.03355181,0.03600755,0.29111052,0.42109743,0.23389840,0.04248076,0.07270064,0.06627473,0.08633287,0.10675391,0.09771718,0.05060475,0.01538355,0.09758752,0.02780741,0.05596814,0.05953515,0.06382340,0.04229829,0.04087958,0.03645616,0.03024782,0.23634726,0.08912274,0.11379619,0.05178799,0.07495429,0.04225602,0.04823859,0.30374175,0.05158057,0.04455703,0.02792031,0.09143734,0.17322014,0.16932854,0.03608938,0.15823978,0.15241662,0.18257777,0.01348242,0.14143835,0.03014474,0.19313052,0.08804758,0.14453286,0.39255139,0.20517224,0.26459962,0.07789303,0.04598916,0.10084135,0.02597456,0.03085132,0.02506391,0.09064606,0.04201719,0.04988650,0.02260941,0.02762697,0.09805816,0.16262577,0.19804171,0.07230584,0.08920021,0.19732681,0.02660615,1.00000000,0.06307543,0.02499698,0.05451148,0.24488047,0.07427281,0.21126527,0.06289312,0.11547980,0.08352169,0.04418183,0.09340840,0.08432932,0.10263976,0.19007853,0.11350246,0.28670299,0.15762675,0.07876943,0.09881559,0.01089496,0.07496537,0.06975818
106,0.02376784,0.09625805,0.13041657,0.08329152,0.01556993,0.22866528,0.06129032,0.02925386,0.04686742,0.04431827,0.02832730,0.02894093,0.02551224,0.08053659,0.07801835,0.17505258,0.10213907,0.16778475,0.13215664,0.09893388,0.01725290,0.18179974,0.05345198,0.02136396,0.03022537,0.06261080,0.01250010,0.01695179,0.01671147,0.13129385,0.07722943,0.07239491,0.16489187,0.04918392,0.02091945,0.04004208,0.17201900,0.12453302,0.09057779,0.03819696,0.04602187,0.23981678,0.05119162,0.07657232,0.05667387,0.03533083,0.02941814,0.18998714,0.05607245,0.20608987,0.02092384,0.02251631,0.08386931,0.04332341,0.06811199,0.02228399,0.13049965,0.02099402,0.06357779,0.03304057,0.04303142,0.03449618,0.02045383,0.02139997,0.02764755,0.02841108,0.10793987,0.07444875,0.07237925,0.02572119,0.08323273,0.02292970,0.03493533,0.07747219,0.04355148,0.13978761,0.07066369,0.08125325,0.11372553,0.05349504,0.09423616,0.03400913,0.07830054,0.05841283,0.15439367,0.12590566,0.13718072,0.05931327,0.03176406,0.10177486,0.00929889,0.11596125,0.03930105,0.22188309,0.02461261,0.04766870,0.10829975,0.01650660,0.14891785,0.17422833,0.13660693,0.10407615,0.03945099,0.19104861,0.07993576,0.06307543,1.00000000,0.02366206,0.11680625,0.19241376,0.11314016,0.12856743,0.01780332,0.07894063,0.01436856,0.01126739,0.02682893,0.01583912,0.03956252,0.07571008,0.08753288,0.03518773,0.03610226,0.05379574,0.01242945,0.08365944,0.02919428,0.07327342
107,0.01759485,0.09844466,0.05315496,0.02899835,0.03068627,0.11316317,0.07572624,0.03878817,0.07398013,0.11277719,0.04451121,0.05432644,0.06084238,0.01758169,0.12616736,0.06530794,0.11310190,0.10636242,0.04722792,0.02405045,0.01528057,0.03827336,0.01518888,0.07948810,0.02666685,0.09654197,0.02110372,0.03162032,0.14786048,0.14396334,0.03765754,0.04817255,0.13105139,0.06682357,0.07468334,0.02172100,0.02492638,0.02991083,0.01952561,0.07678843,0.03232874,0.03408044,0.04829414,0.03839869,0.04084631,0.04518672,0.06723884,0.02943999,0.05347653,0.02968051,0.07179325,0.02184542,0.07338347,0.09369930,0.04607406,0.05601221,0.03104873,0.02426936,0.04838477,0.03183988,0.11437210,0.04040084,0.03620232,0.12033054,0.06916432,0.03230119,0.06526656,0.02660685,0.03852184,0.14051580,0.05221035,0.07618177,0.03471084,0.04875005,0.09248491,0.03820054,0.07441168,0.11155167,0.02489148,0.02904388,0.05570120,0.02330415,0.08047789,0.05961809,0.17351934,0.07062677,0.15083030,0.04726221,0.04670141,0.06510144,0.03434540,0.09267302,0.04408085,0.11066429,0.04441698,0.03554368,0.07264362,0.08721296,0.09434663,0.08215156,0.06845254,0.03680546,0.05932612,0.03618596,0.05664347,0.02499698,0.02366206,1.00000000,0.11426791,0.02985192,0.07082419,0.02623555,0.09338112,0.08880761,0.02301271,0.10091603,0.02265491,0.02836115,0.08163349,0.03839556,0.03013927,0.04352581,0.06838758,0.04715503,0.06479187,0.08134338,0.11052696,0.02610172
108,0.02036506,0.04117997,0.11674808,0.03417451,0.03255919,0.01821582,0.26050681,0.10354152,0.06057796,0.04669025,0.07504389,0.08096357,0.02815806,0.03692479,0.04166073,0.06448570,0.08280343,0.11455743,0.05531462,0.03782253,0.02870740,0.15204012,0.06870536,0.11665359,0.06836212,0.08859745,0.17156908,0.04759963,0.04625415,0.12741646,0.01852966,0.10919535,0.25663686,0.05301019,0.10289896,0.01951178,0.03726636,0.11972497,0.09671668,0.04144263,0.10185079,0.06806681,0.02729302,0.05304754,0.04644964,0.05446064,0.03798715,0.06542864,0.09673811,0.08168291,0.12043977,0.13947815,0.02598731,0.05569708,0.17191114,0.03293566,0.13439642,0.05392201,0.11393198,0.13264617,0.15084732,0.01709758,0.08042932,0.10670105,0.03244604,0.01857944,0.07345837,0.17693304,0.18753873,0.35095394,0.04549009,0.01864745,0.12277165,0.03074501,0.05581183,0.05684467,0.08961169,0.19343251,0.04946984,0.11495556,0.02891874,0.03852484,0.06967092,0.19013339,0.05715166,0.03976777,0.13940854,0.01798270,0.03272033,0.02728497,0.02670646,0.04869010,0.12554514,0.18319970,0.05255908,0.11367527,0.05332571,0.07846881,0.08094821,0.06360078,0.23232371,0.16410233,0.03397299,0.03249524,0.06206440,0.05451148,0.11680625,0.11426791,1.00000000,0.04995487,0.18219507,0.04294019,0.04583330,0.02103870,0.02512058,0.02464984,0.17560211,0.02422667,0.10305261,0.08078019,0.11430165,0.05295914,0.02287757,0.03579348,0.06767428,0.06585370,0.03767533,0.01826643
109,0.05451485,0.06161271,0.13329467,0.10399044,0.11939000,0.18613988,0.01706271,0.12146910,0.14355868,0.05524036,0.11822536,0.07909861,0.02494776,0.12353823,0.04344704,0.36034119,0.08788484,0.04369915,0.33053485,0.04658052,0.04113722,0.04802905,0.03844962,0.15999347,0.04740748,0.02047346,0.05323501,0.07460642,0.05074573,0.21076223,0.05073588,0.03666608,0.05953732,0.02872760,0.01311712,0.11882108,0.19255115,0.14739835,0.08104385,0.04692281,0.07570142,0.39646745,0.13007535,0.05137157,0.02961417,0.06775713,0.05470898,0.09278989,0.18321872,0.04636054,0.06577675,0.14925382,0.02637697,0.03159706,0.08625891,0.04044479,0.04012983,0.04218530,0.05502577,0.02670506,0.27504885,0.09145582,0.07136664,0.05923031,0.05610126,0.10611473,0.13480428,0.33677059,0.03281961,0.12014253,0.07381479,0.05088443,0.20872933,0.06176590,0.03892318,0.05446306,0.22191294,0.04341185,0.06823932,0.11720741,0.06422837,0.11824992,0.03591536,0.05329791,0.24981670,0.21492206,0.15760240,0.08433077,0.19696963,0.07785350,0.08542891,0.06026720,0.10249873,0.08250178,0.06058728,0.04038794,0.02933498,0.04784741,0.21340485,0.05583260,0.03580496,0.06077989,0.08783633,0.16562231,0.04613130,0.24488047,0.19241376,0.02985192,0.04995487,1.00000000,0.15056425,0.04537524,0.05657005,0.12397273,0.03417889,0.02800672,0.11676753,0.06955573,0.09224676,0.10325772,0.04290220,0.19252068,0.03932919,0.12747739,0.07173847,0.02741605,0.07350698,0.03321262
110,0.04760870,0.05218778,0.14919724,0.05884401,0.05199564,0.02592124,0.08001472,0.01430894,0.06398562,0.06096052,0.03723111,0.02529510,0.01180099,0.02847865,0.09919406,0.09520839,0.04918893,0.04502257,0.12349835,0.03999753,0.02784440,0.02540534,0.05345295,0.03707770,0.07045700,0.25271514,0.11515042,0.03200089,0.12226729,0.02012809,0.11175492,0.12247863,0.02101537,0.05717500,0.06210915,0.01375176,0.02537239,0.08732377,0.01937934,0.16179577,0.05775332,0.05523676,0.06973611,0.03178765,0.03169397,0.08428696,0.05146724,0.02706240,0.10411489,0.03514720,0.07908703,0.07528470,0.05963660,0.07655343,0.01943373,0.03307555,0.05677235,0.08458924,0.12922478,0.02090381,0.18923709,0.10938600,0.12611951,0.30247390,0.10211988,0.02951378,0.06746779,0.02285982,0.02856356,0.08437920,0.01851164,0.03597733,0.03586796,0.15696734,0.03706285,0.04412188,0.02761635,0.06969512,0.01885001,0.02651362,0.02527156,0.16260311,0.11281602,0.02385364,0.02226523,0.04955069,0.03285398,0.14942755,0.04062489,0.02200528,0.02167882,0.01434323,0.08132882,0.03177612,0.02386913,0.04757279,0.11515894,0.09582324,0.02358819,0.07508622,0.03688136,0.02853159,0.08711427,0.04825900,0.02090266,0.07427281,0.11314016,0.07082419,0.18219507,0.15056425,1.00000000,0.10243395,0.08533581,0.06068643,0.03965279,0.03175197,0.31197593,0.03548723,0.02917077,0.14378071,0.02769015,0.12483910,0.02554083,0.02018880,0.01560077,0.01392764,0.02753263,0.03333182
111,0.02408598,0.04593827,0.14660735,0.11915804,0.16044560,0.13814658,0.08996449,0.10684504,0.06750442,0.15281510,0.04686491,0.11526088,0.02229031,0.18483496,0.21781582,0.14558050,0.03174404,0.07482980,0.11509988,0.09082727,0.03186986,0.07061192,0.09505299,0.12003078,0.05522800,0.10997038,0.04766389,0.02283399,0.16539189,0.19128120,0.14695507,0.07908590,0.24367598,0.11844577,0.02006985,0.08643247,0.13824823,0.11676960,0.08700891,0.04263854,0.06720826,0.11962492,0.09837846,0.08196534,0.09399080,0.07411237,0.06571992,0.07953393,0.03814530,0.03969669,0.06403476,0.12064950,0.02920170,0.04396007,0.04273885,0.05410445,0.03886352,0.07897852,0.12086667,0.05076103,0.06153873,0.09099567,0.07184815,0.05154292,0.11599472,0.11902371,0.14155671,0.08323698,0.16393903,0.02510212,0.03931236,0.14216560,0.04436136,0.13298965,0.23259163,0.05574270,0.09668434,0.04090623,0.02335218,0.11330690,0.03396173,0.02499833,0.02544708,0.18618131,0.22285831,0.05191075,0.02719364,0.15200600,0.07810864,0.02778214,0.01638780,0.01711536,0.07600030,0.04359907,0.03856992,0.03730387,0.08457892,0.04459801,0.02214924,0.42833129,0.11920026,0.18680371,0.15242150,0.09698996,0.04547627,0.21126527,0.12856743,0.02623555,0.04294019,0.04537524,0.10243395,1.00000000,0.03766523,0.10481533,0.03479180,0.06624328,0.15726939,0.03305995,0.10209829,0.03255790,0.21972778,0.07121926,0.16548106,0.02106537,0.05422694,0.06343763,0.04079634,0.08135905
112,0.15433666,0.13958734,0.18679059,0.12546286,0.02337402,0.20700714,0.04961925,0.02452195,0.11574633,0.08600821,0.13796359,0.03528637,0.11472615,0.02622181,0.09342308,0.18576583,0.06059279,0.09900686,0.31447935,0.10182939,0.03955547,0.02894281,0.26057780,0.27195010,0.17153259,0.03484543,0.06021044,0.05915345,0.12003103,0.04338973,0.09669318,0.28714180,0.07248732,0.21066847,0.05878817,0.12129661,0.03493458,0.11168192,0.03452246,0.31764734,0.11675039,0.11244683,0.12801529,0.18476699,0.16744259,0.05715369,0.12419447,0.08728784,0.03143775,0.03915099,0.07479888,0.04254070,0.02867890,0.28216308,0.09409776,0.21607134,0.08636566,0.13584375,0.04885502,0.10378954,0.12244217,0.11585437,0.12539756,0.15430942,0.13866398,0.05577616,0.25007531,0.02601591,0.06741145,0.02746952,0.09125745,0.10536300,0.05460973,0.13814211,0.17100412,0.05072886,0.02764857,0.05870465,0.14295918,0.07691444,0.21812728,0.10678862,0.16872808,0.15928334,0.04217649,0.11898832,0.10650693,0.21430635,0.06259719,0.10950483,0.18051249,0.08623032,0.12941495,0.15773416,0.04904043,0.18903582,0.13075522,0.15612292,0.08088963,0.08297060,0.08208165,0.13466279,0.03348864,0.05171389,0.16949293,0.06289312,0.01780332,0.09338112,0.04583330,0.05657005,0.08533581,0.03766523,1.00000000,0.10702698,0.07281189,0.10069953,0.02970028,0.03209723,0.03292155,0.09044795,0.03564379,0.29671019,0.08146577,0.09381270,0.17974557,0.09998626,0.04175455,0.06957239
113,0.02040930,0.03082904,0.24976712,0.05887049,0.02636905,0.31043226,0.05928190,0.07489064,0.05935049,0.07006653,0.07221204,0.03376847,0.01564243,0.07156813,0.07886726,0.12740579,0.09858869,0.06655808,0.21133628,0.04418684,0.01724867,0.12546271,0.07055771,0.02136800,0.03205328,0.09110691,0.06206062,0.01524008,0.01088176,0.04997332,0.10884510,0.27110666,0.03408984,0.03822083,0.01652124,0.02175020,0.11183081,0.02089761,0.03322493,0.07654348,0.16761407,0.20564146,0.07971109,0.10055299,0.04257723,0.01705911,0.04462963,0.02598048,0.03337582,0.14797816,0.01727564,0.11484425,0.18087038,0.06528584,0.03119027,0.05995145,0.19246314,0.02444765,0.21886936,0.02999071,0.10891698,0.01177630,0.16765982,0.08159392,0.11766174,0.08491719,0.04193741,0.02076723,0.03181005,0.02453736,0.09396211,0.10122924,0.03829957,0.02820379,0.05737465,0.13214886,0.06659415,0.11254448,0.04629276,0.03581737,0.01540010,0.15749927,0.05772157,0.18542558,0.08803849,0.07642756,0.03232072,0.04991313,0.03255316,0.03378260,0.05249848,0.01487240,0.03107285,0.14905263,0.05430149,0.04350191,0.05889551,0.04909713,0.11529206,0.14133450,0.01857265,0.08964897,0.04517832,0.07171683,0.01479080,0.11547980,0.07894063,0.08880761,0.02103870,0.12397273,0.06068643,0.10481533,0.10702698,1.00000000,0.01507317,0.01521466,0.09628406,0.03985019,0.07135233,0.04838220,0.04211938,0.17383522,0.06850621,0.02599069,0.06945886,0.05659904,0.02166703,0.02908631
