stage,label,replicate,candidate_key,channels_json,source_label,role,metadata_json,created_at
random,r_k04_0167_d15_d28_d50_d56,0,"15,28,50,56","[15, 28, 50, 56]",r_k04_0167_d15_d28_d50_d56,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 167, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:19:14.270435+00:00
random,r_k04_0168_d15_d32_d58_d61,0,"15,32,58,61","[15, 32, 58, 61]",r_k04_0168_d15_d32_d58_d61,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 168, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:19:56.490523+00:00
random,r_k04_0169_d15_d45_d50_d58,0,"15,45,50,58","[15, 45, 50, 58]",r_k04_0169_d15_d45_d50_d58,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 169, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:20:39.959445+00:00
random,r_k04_0170_d16_d21_d28_d58,0,"16,21,28,58","[16, 21, 28, 58]",r_k04_0170_d16_d21_d28_d58,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 170, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:21:21.521680+00:00
random,r_k04_0171_d16_d25_d43_d60,0,"16,25,43,60","[16, 25, 43, 60]",r_k04_0171_d16_d25_d43_d60,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 171, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:21:42.904261+00:00
random,r_k04_0172_d16_d27_d47_d62,0,"16,27,47,62","[16, 27, 47, 62]",r_k04_0172_d16_d27_d47_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 172, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:22:25.317815+00:00
random,r_k04_0173_d16_d28_d37_d48,0,"16,28,37,48","[16, 28, 37, 48]",r_k04_0173_d16_d28_d37_d48,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 173, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:23:07.154353+00:00
random,r_k04_0174_d16_d28_d49_d58,0,"16,28,49,58","[16, 28, 49, 58]",r_k04_0174_d16_d28_d49_d58,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 174, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:23:49.439790+00:00
random,r_k04_0175_d16_d28_d61_d63,0,"16,28,61,63","[16, 28, 61, 63]",r_k04_0175_d16_d28_d61_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 175, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:24:32.974342+00:00
random,r_k04_0176_d16_d31_d34_d63,0,"16,31,34,63","[16, 31, 34, 63]",r_k04_0176_d16_d31_d34_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 176, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:25:16.150468+00:00
random,r_k04_0177_d16_d34_d41_d42,0,"16,34,41,42","[16, 34, 41, 42]",r_k04_0177_d16_d34_d41_d42,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 177, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:26:00.067978+00:00
random,r_k04_0178_d16_d35_d40_d50,0,"16,35,40,50","[16, 35, 40, 50]",r_k04_0178_d16_d35_d40_d50,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 178, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:26:43.195108+00:00
random,r_k04_0179_d16_d37_d39_d40,0,"16,37,39,40","[16, 37, 39, 40]",r_k04_0179_d16_d37_d39_d40,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 179, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:27:26.966042+00:00
random,r_k04_0180_d16_d42_d52_d55,0,"16,42,52,55","[16, 42, 52, 55]",r_k04_0180_d16_d42_d52_d55,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 180, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:27:48.106923+00:00
random,r_k04_0181_d16_d46_d49_d54,0,"16,46,49,54","[16, 46, 49, 54]",r_k04_0181_d16_d46_d49_d54,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 181, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:28:30.672584+00:00
random,r_k04_0182_d17_d24_d58_d62,0,"17,24,58,62","[17, 24, 58, 62]",r_k04_0182_d17_d24_d58_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 182, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:28:39.175950+00:00
random,r_k04_0183_d17_d30_d33_d56,0,"17,30,33,56","[17, 30, 33, 56]",r_k04_0183_d17_d30_d33_d56,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 183, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:29:24.725975+00:00
random,r_k04_0184_d17_d31_d35_d54,0,"17,31,35,54","[17, 31, 35, 54]",r_k04_0184_d17_d31_d35_d54,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 184, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:29:32.922538+00:00
random,r_k04_0185_d18_d24_d37_d58,0,"18,24,37,58","[18, 24, 37, 58]",r_k04_0185_d18_d24_d37_d58,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 185, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:30:17.002763+00:00
random,r_k04_0186_d18_d32_d47_d62,0,"18,32,47,62","[18, 32, 47, 62]",r_k04_0186_d18_d32_d47_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 186, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:31:00.276813+00:00
random,r_k04_0187_d18_d36_d44_d51,0,"18,36,44,51","[18, 36, 44, 51]",r_k04_0187_d18_d36_d44_d51,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 187, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:31:33.371201+00:00
random,r_k04_0188_d18_d52_d53_d55,0,"18,52,53,55","[18, 52, 53, 55]",r_k04_0188_d18_d52_d53_d55,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 188, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:32:17.302553+00:00
random,r_k04_0189_d19_d20_d22_d62,0,"19,20,22,62","[19, 20, 22, 62]",r_k04_0189_d19_d20_d22_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 189, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:32:40.205177+00:00
random,r_k04_0190_d19_d25_d27_d62,0,"19,25,27,62","[19, 25, 27, 62]",r_k04_0190_d19_d25_d27_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 190, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:33:24.435675+00:00
random,r_k04_0191_d19_d25_d37_d56,0,"19,25,37,56","[19, 25, 37, 56]",r_k04_0191_d19_d25_d37_d56,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 191, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:33:45.875546+00:00
random,r_k04_0192_d19_d27_d46_d54,0,"19,27,46,54","[19, 27, 46, 54]",r_k04_0192_d19_d27_d46_d54,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 192, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:34:29.078624+00:00
random,r_k04_0193_d19_d30_d45_d63,0,"19,30,45,63","[19, 30, 45, 63]",r_k04_0193_d19_d30_d45_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 193, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:34:51.066778+00:00
random,r_k04_0194_d19_d30_d57_d58,0,"19,30,57,58","[19, 30, 57, 58]",r_k04_0194_d19_d30_d57_d58,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 194, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:35:35.574723+00:00
random,r_k04_0195_d20_d27_d43_d51,0,"20,27,43,51","[20, 27, 43, 51]",r_k04_0195_d20_d27_d43_d51,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 195, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:35:57.194548+00:00
random,r_k04_0196_d20_d28_d29_d55,0,"20,28,29,55","[20, 28, 29, 55]",r_k04_0196_d20_d28_d29_d55,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 196, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:36:41.175610+00:00
random,r_k04_0197_d20_d38_d43_d51,0,"20,38,43,51","[20, 38, 43, 51]",r_k04_0197_d20_d38_d43_d51,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 197, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:37:25.053250+00:00
random,r_k04_0198_d21_d32_d46_d51,0,"21,32,46,51","[21, 32, 46, 51]",r_k04_0198_d21_d32_d46_d51,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 198, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:37:46.147139+00:00
random,r_k04_0199_d21_d36_d44_d58,0,"21,36,44,58","[21, 36, 44, 58]",r_k04_0199_d21_d36_d44_d58,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 199, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:37:54.818951+00:00
random,r_k04_0200_d21_d36_d60_d63,0,"21,36,60,63","[21, 36, 60, 63]",r_k04_0200_d21_d36_d60_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 200, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:38:38.234132+00:00
random,r_k04_0201_d21_d42_d45_d46,0,"21,42,45,46","[21, 42, 45, 46]",r_k04_0201_d21_d42_d45_d46,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 201, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:38:58.894717+00:00
random,r_k04_0202_d21_d42_d45_d51,0,"21,42,45,51","[21, 42, 45, 51]",r_k04_0202_d21_d42_d45_d51,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 202, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:39:20.597979+00:00
random,r_k04_0203_d23_d31_d48_d49,0,"23,31,48,49","[23, 31, 48, 49]",r_k04_0203_d23_d31_d48_d49,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 203, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:40:04.239349+00:00
random,r_k04_0204_d23_d33_d41_d42,0,"23,33,41,42","[23, 33, 41, 42]",r_k04_0204_d23_d33_d41_d42,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 204, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:40:26.746707+00:00
random,r_k04_0205_d23_d34_d38_d50,0,"23,34,38,50","[23, 34, 38, 50]",r_k04_0205_d23_d34_d38_d50,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 205, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:41:12.267710+00:00
random,r_k04_0206_d23_d41_d49_d57,0,"23,41,49,57","[23, 41, 49, 57]",r_k04_0206_d23_d41_d49_d57,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 206, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:41:35.046693+00:00
random,r_k04_0207_d23_d56_d60_d61,0,"23,56,60,61","[23, 56, 60, 61]",r_k04_0207_d23_d56_d60_d61,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 207, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:41:55.404048+00:00
random,r_k04_0208_d24_d28_d35_d62,0,"24,28,35,62","[24, 28, 35, 62]",r_k04_0208_d24_d28_d35_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 208, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:42:02.896659+00:00
random,r_k04_0209_d24_d32_d43_d60,0,"24,32,43,60","[24, 32, 43, 60]",r_k04_0209_d24_d32_d43_d60,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 209, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:42:24.892807+00:00
random,r_k04_0210_d24_d34_d37_d38,0,"24,34,37,38","[24, 34, 37, 38]",r_k04_0210_d24_d34_d37_d38,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 210, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:43:08.757475+00:00
random,r_k04_0211_d24_d44_d52_d53,0,"24,44,52,53","[24, 44, 52, 53]",r_k04_0211_d24_d44_d52_d53,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 211, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:43:31.746499+00:00
random,r_k04_0212_d25_d26_d36_d39,0,"25,26,36,39","[25, 26, 36, 39]",r_k04_0212_d25_d26_d36_d39,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 212, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:44:17.155945+00:00
random,r_k04_0213_d25_d30_d37_d55,0,"25,30,37,55","[25, 30, 37, 55]",r_k04_0213_d25_d30_d37_d55,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 213, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:45:02.440094+00:00
random,r_k04_0214_d25_d30_d51_d53,0,"25,30,51,53","[25, 30, 51, 53]",r_k04_0214_d25_d30_d51_d53,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 214, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:45:24.537572+00:00
random,r_k04_0215_d25_d35_d53_d63,0,"25,35,53,63","[25, 35, 53, 63]",r_k04_0215_d25_d35_d53_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 215, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:46:08.717318+00:00
random,r_k04_0216_d25_d41_d55_d63,0,"25,41,55,63","[25, 41, 55, 63]",r_k04_0216_d25_d41_d55_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 216, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:46:31.221963+00:00
random,r_k04_0217_d25_d44_d46_d52,0,"25,44,46,52","[25, 44, 46, 52]",r_k04_0217_d25_d44_d46_d52,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 217, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:46:53.969944+00:00
random,r_k04_0218_d26_d27_d42_d49,0,"26,27,42,49","[26, 27, 42, 49]",r_k04_0218_d26_d27_d42_d49,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 218, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:47:16.159590+00:00
random,r_k04_0219_d26_d28_d58_d61,0,"26,28,58,61","[26, 28, 58, 61]",r_k04_0219_d26_d28_d58_d61,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 219, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:47:58.492031+00:00
random,r_k04_0220_d26_d31_d38_d47,0,"26,31,38,47","[26, 31, 38, 47]",r_k04_0220_d26_d31_d38_d47,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 220, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:48:41.760592+00:00
random,r_k04_0221_d26_d33_d52_d60,0,"26,33,52,60","[26, 33, 52, 60]",r_k04_0221_d26_d33_d52_d60,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 221, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:49:26.070872+00:00
random,r_k04_0222_d26_d34_d41_d53,0,"26,34,41,53","[26, 34, 41, 53]",r_k04_0222_d26_d34_d41_d53,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 222, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:49:47.965874+00:00
random,r_k04_0223_d26_d37_d41_d51,0,"26,37,41,51","[26, 37, 41, 51]",r_k04_0223_d26_d37_d41_d51,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 223, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:50:08.983490+00:00
random,r_k04_0224_d27_d28_d31_d37,0,"27,28,31,37","[27, 28, 31, 37]",r_k04_0224_d27_d28_d31_d37,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 224, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:50:29.495318+00:00
random,r_k04_0225_d27_d29_d39_d56,0,"27,29,39,56","[27, 29, 39, 56]",r_k04_0225_d27_d29_d39_d56,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 225, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:51:14.823796+00:00
random,r_k04_0226_d27_d39_d45_d54,0,"27,39,45,54","[27, 39, 45, 54]",r_k04_0226_d27_d39_d45_d54,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 226, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:51:35.367776+00:00
random,r_k04_0227_d28_d33_d38_d62,0,"28,33,38,62","[28, 33, 38, 62]",r_k04_0227_d28_d33_d38_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 227, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:51:48.116362+00:00
random,r_k04_0228_d28_d35_d39_d52,0,"28,35,39,52","[28, 35, 39, 52]",r_k04_0228_d28_d35_d39_d52,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 228, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:52:30.967741+00:00
random,r_k04_0229_d28_d41_d54_d59,0,"28,41,54,59","[28, 41, 54, 59]",r_k04_0229_d28_d41_d54_d59,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 229, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:53:14.774896+00:00
random,r_k04_0230_d28_d45_d50_d60,0,"28,45,50,60","[28, 45, 50, 60]",r_k04_0230_d28_d45_d50_d60,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 230, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:54:00.219627+00:00
random,r_k04_0231_d29_d35_d46_d63,0,"29,35,46,63","[29, 35, 46, 63]",r_k04_0231_d29_d35_d46_d63,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 231, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:54:21.050509+00:00
random,r_k04_0232_d29_d42_d43_d49,0,"29,42,43,49","[29, 42, 43, 49]",r_k04_0232_d29_d42_d43_d49,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 232, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:55:05.944508+00:00
random,r_k04_0233_d30_d36_d53_d56,0,"30,36,53,56","[30, 36, 53, 56]",r_k04_0233_d30_d36_d53_d56,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 233, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:55:50.581809+00:00
random,r_k04_0234_d30_d37_d47_d53,0,"30,37,47,53","[30, 37, 47, 53]",r_k04_0234_d30_d37_d47_d53,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 234, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:56:12.266661+00:00
random,r_k04_0235_d31_d36_d45_d46,0,"31,36,45,46","[31, 36, 45, 46]",r_k04_0235_d31_d36_d45_d46,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 235, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:56:54.487403+00:00
random,r_k04_0236_d31_d37_d50_d62,0,"31,37,50,62","[31, 37, 50, 62]",r_k04_0236_d31_d37_d50_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 236, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:57:37.539308+00:00
random,r_k04_0237_d32_d37_d55_d60,0,"32,37,55,60","[32, 37, 55, 60]",r_k04_0237_d32_d37_d55_d60,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 237, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:57:58.941768+00:00
random,r_k04_0238_d33_d39_d51_d52,0,"33,39,51,52","[33, 39, 51, 52]",r_k04_0238_d33_d39_d51_d52,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 238, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:58:20.195256+00:00
random,r_k04_0239_d34_d35_d47_d57,0,"34,35,47,57","[34, 35, 47, 57]",r_k04_0239_d34_d35_d47_d57,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 239, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:59:03.789782+00:00
random,r_k04_0240_d34_d35_d48_d62,0,"34,35,48,62","[34, 35, 48, 62]",r_k04_0240_d34_d35_d48_d62,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 240, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:59:10.443977+00:00
random,r_k04_0241_d36_d39_d40_d45,0,"36,39,40,45","[36, 39, 40, 45]",r_k04_0241_d36_d39_d40_d45,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 241, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T18:59:54.171273+00:00
random,r_k04_0242_d38_d39_d42_d46,0,"38,39,42,46","[38, 39, 42, 46]",r_k04_0242_d38_d39_d42_d46,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 242, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T19:00:38.421966+00:00
random,r_k04_0243_d39_d43_d50_d60,0,"39,43,50,60","[39, 43, 50, 60]",r_k04_0243_d39_d43_d50_d60,budget-matched cardinality-stratified random full-sequence control,"{""cardinality"": 4, ""phase"": ""random_control"", ""random_rank_within_cardinality"": 243, ""random_seed"": 20260817, ""reused_existing_evaluation"": false}",2026-08-18T19:01:01.750132+00:00
